last_name	first_name	gender	email	age	university	inscription_date	career	location	postal_code
sara richardson		female	hsavage@gmail.com	27	universidad nacional de río cuarto	2020-09-20	licenciatura en ciencias geológicas	albariño	3183
jodi carrillo		female	martinalan@hotmail.com	37	universidad nacional de río cuarto	2021-01-08	diseño de imagen y sonido	villa de mayo	1614
brian boyle		male	bowmansteven@gmail.com	22	universidad nacional de río cuarto	2021-01-30	ingeniería en informática	laguna del barro	8514
james miller		male	melissabean@yahoo.com	19	universidad nacional de río cuarto	2020-09-30	ingeniería electrónica	armstrong	2508
carla taylor		female	johnherrera@yahoo.com	38	universidad nacional de río cuarto	2020-09-17	licenciatura en sociología	campo las puertas	3541
karen nielsen		female	brian43@yahoo.com	73	universidad nacional de río cuarto	2020-09-16	licenciatura en artes	catua	4413
mary simpson		female	gonzalezapril@yahoo.com	45	universidad nacional de río cuarto	2020-09-17	licenciatura en ciencias biológicas	catua	4413
travis smith		male	uross@yahoo.com	23	universidad nacional de río cuarto	2020-10-06	diseño de imagen y sonido	cailomuta	6339
anthony bryant		male	andrewryan@yahoo.com	75	universidad nacional de río cuarto	2020-10-07	diseño de imagen y sonido	cachel	9201
jessica romero		female	villathomas@yahoo.com	77	universidad nacional de río cuarto	2020-12-16	licenciatura en sociología	hito 45	9039
michael andrews		male	steven96@yahoo.com	46	universidad nacional de río cuarto	2021-01-30	licenciatura en gestión de agroalimentos	general rojo	2905
robert scott		male	qkennedy@hotmail.com	39	universidad nacional de río cuarto	2021-01-17	licenciatura en planificación y diseño del paisaje	campo peña lopez	6605
robert cohen		male	judithmyers@yahoo.com	20	universidad nacional de río cuarto	2020-11-23	licenciatura en artes	alsina	2938
dr. donald callahan		male	powellwilliam@gmail.com	33	universidad nacional de río cuarto	2021-01-26	farmacia	gaboto	2208
ivan wagner		male	fmann@yahoo.com	29	universidad nacional de río cuarto	2020-12-24	licenciatura en ciencia política	caseros	1678
ivan wagner		male	fmann@yahoo.com	29	universidad nacional de río cuarto	2020-12-24	licenciatura en ciencia política	caseros	3262
haley edwards		female	crystal32@hotmail.com	18	universidad nacional de río cuarto	2020-09-13	licenciatura en administración	arroyo vega	3196
ryan jensen		male	smithpeter@gmail.com	70	universidad nacional de río cuarto	2021-01-08	ingeniería en informática	arroyo vega	3196
paula hughes		female	brownyvonne@yahoo.com	48	universidad nacional de río cuarto	2021-02-01	ingeniería electrónica	colonia nac de alienados	6708
katie jensen		female	rdoyle@gmail.com	28	universidad nacional de río cuarto	2020-09-01	licenciatura en producción de bioimagenes	la bilbaina	6345
john lee		male	hduncan@yahoo.com	39	universidad nacional de río cuarto	2020-09-10	farmacia	boulogne	1609
jesse parker		male	hpetersen@gmail.com	22	universidad nacional de río cuarto	2020-09-21	ciencias veterinarias	colonia las yescas	6513
alan moore		male	sherryfranklin@hotmail.com	72	universidad nacional de río cuarto	2021-01-12	licenciatura en psicología	dudignac	6505
sandra dixon		female	kennethcalderon@gmail.com	17	universidad nacional de río cuarto	2020-09-07	ingeniería electrónica	coronel charlone	6223
joshua pearson		male	angelamay@yahoo.com	76	universidad nacional de río cuarto	2020-11-24	licenciatura en psicología	alfalad	6555
robert newman		male	carolynhenderson@gmail.com	26	universidad nacional de río cuarto	2020-11-23	ingeniería mecánica	aguas verdes	7112
jennifer garcia		female	mariaestrada@yahoo.com	63	universidad nacional de río cuarto	2021-01-15	licenciatura en artes	san nicolas de los arroyos	2900
jennifer walters		female	hannahstanley@hotmail.com	36	universidad nacional de río cuarto	2020-10-06	licenciatura en ciencias de la computación	maria magdalena	3381
zachary francis		male	floresvictor@hotmail.com	23	universidad nacional de río cuarto	2020-10-22	licenciatura en ciencia política	amenabar	6103
zachary perry		male	hthomas@yahoo.com	27	universidad nacional de río cuarto	2020-09-06	licenciatura en administración	aguas buenas	6228
jacqueline mills		female	comptoncynthia@hotmail.com	77	universidad nacional de río cuarto	2021-01-08	licenciatura en planificación y diseño del paisaje	aguayo	5473
nina foster		female	tonylloyd@hotmail.com	53	universidad nacional de río cuarto	2020-12-13	contador público	campo la plata	7623
paige wagner		female	misty71@hotmail.com	54	universidad nacional de río cuarto	2020-10-01	licenciatura en psicología	altamirano norte	3177
bonnie carey		female	lewismary@yahoo.com	26	universidad nacional de río cuarto	2020-10-18	contador público	jesus maria	2204
amanda sanchez		female	traviswatkins@hotmail.com	61	universidad nacional de río cuarto	2020-11-10	licenciatura en ciencias ambientales	ingeniero de madrid	6651
scott scott		male	susan25@yahoo.com	31	universidad nacional de río cuarto	2020-09-27	licenciatura en ciencias de la educación	correntoso	8407
kristy evans		female	thomas19@yahoo.com	54	universidad nacional de río cuarto	2020-11-07	medicina	los gauchos	6343
jennifer flores		female	fernandezrichard@hotmail.com	66	universidad nacional de río cuarto	2020-10-06	licenciatura en gestión de agroalimentos	alto de sierra	5438
abigail james		female	melissa21@gmail.com	79	universidad nacional de río cuarto	2021-01-18	ingeniería mecánica	esmeralda	2456
michael jacobson		male	danielrios@hotmail.com	56	universidad nacional de río cuarto	2020-11-01	licenciatura en planificación y diseño del paisaje	estrada	2409
cynthia ferguson		female	zcarter@yahoo.com	36	universidad nacional de río cuarto	2020-11-17	licenciatura en ciencias geológicas	alamo	3448
jill thornton		female	deborahperkins@yahoo.com	28	universidad nacional de río cuarto	2020-12-08	licenciatura en gestión de agroalimentos	bajo grande	5775
jennifer walker		female	klopez@hotmail.com	52	universidad nacional de río cuarto	2020-12-12	licenciatura en terapia ocupacional	chimpay	8364
rachel carter md		female	thomasmedina@gmail.com	45	universidad nacional de río cuarto	2020-09-21	licenciatura en planificación y diseño del paisaje	alto grande	5572
alison kaufman		female	jade42@yahoo.com	43	universidad nacional de río cuarto	2020-11-20	contador público	aranguren	3162
nicole flores		female	loriterrell@gmail.com	60	universidad nacional de río cuarto	2021-01-08	farmacia	cabreria	4655
amber chambers		female	hillmary@yahoo.com	60	universidad nacional de río cuarto	2020-09-28	licenciatura en gestión de agroalimentos	campo ubajo	3560
lindsay jefferson		female	xjohnson@hotmail.com	35	universidad nacional de río cuarto	2020-11-29	ciencias veterinarias	rafael calzada	1847
tracy frye		female	justin47@gmail.com	81	universidad nacional de río cuarto	2020-10-02	farmacia	condarco	6233
emma knapp		female	kking@yahoo.com	65	universidad nacional de río cuarto	2020-11-20	licenciatura en ciencias antropológicas	cuartel v	1744
annette hernandez		female	thomashunt@gmail.com	59	universidad nacional de río cuarto	2020-11-13	licenciatura en ciencia política	baradero	2942
tammy cruz		female	sbarrett@gmail.com	31	universidad nacional de río cuarto	2020-09-11	licenciatura en ciencias antropológicas	arroyo salado	8532
michael delgado		male	bnichols@hotmail.com	59	universidad nacional de río cuarto	2020-11-11	diseño de imagen y sonido	colonia adolfo alsina	3029
erika lee		female	bennettanthony@yahoo.com	34	universidad nacional de río cuarto	2021-01-24	licenciatura en ciencia y tecnología de alimentos	maori	7633
willie gordon		male	adamskimberly@hotmail.com	58	universidad nacional de río cuarto	2020-09-15	licenciatura en ciencia política	bahia langara	9011
last_name	first_name	gender	email	age	university	inscription_date	career	location	postal_code
donna hess		female	angelrollins@gmail.com	80	universidad nacional de río cuarto	2021-01-26	ingeniería mecánica	general gutierrez	5511
david lambert		male	kevinnewman@gmail.com	77	universidad nacional de río cuarto	2020-12-02	licenciatura en ciencia política	general gutierrez	5511
michael smith		male	laura64@yahoo.com	27	universidad nacional de río cuarto	2021-01-15	ingeniería en informática	chelforo	8366
christopher davis		male	christopher80@yahoo.com	71	universidad nacional de río cuarto	2020-11-16	diseño de imagen y sonido	bella italia	2301
jacqueline gray		female	uodonnell@yahoo.com	30	universidad nacional de río cuarto	2020-10-02	farmacia	cañadon del corral	8412
martin larson		male	mercadojesse@yahoo.com	76	universidad nacional de río cuarto	2020-12-22	medicina	cañadon del corral	8412
alexis green		female	jesse95@yahoo.com	82	universidad nacional de río cuarto	2021-01-15	ingeniería en informática	cañadon del corral	8412
denise richard		female	trevor97@gmail.com	51	universidad nacional de río cuarto	2020-11-24	contador público	maggiolo	2622
brian lee		male	dbrewer@yahoo.com	62	universidad nacional de río cuarto	2020-09-08	ingeniería electrónica	acostilla	4113
brian lee		male	dbrewer@yahoo.com	62	universidad nacional de río cuarto	2020-09-08	ingeniería electrónica	acostilla	4701
alexander cooke		male	joseph45@hotmail.com	65	universidad nacional de río cuarto	2020-12-12	licenciatura en administración	campo paletta	2206
steven blake		male	amandapalmer@yahoo.com	34	universidad nacional de río cuarto	2020-09-18	licenciatura en ciencia política	longchamps	1854
elizabeth stewart		female	ajohnson@gmail.com	22	universidad nacional de río cuarto	2020-09-02	licenciatura en terapia ocupacional	berisso	2848
ethan bates		male	michealanderson@yahoo.com	51	universidad nacional de río cuarto	2020-11-24	ingeniería electrónica	berisso	2848
johnny hull		male	ehale@gmail.com	39	universidad nacional de río cuarto	2021-01-20	ingeniería en informática	alcaraz norte	3136
morgan hale		female	jacobdunn@hotmail.com	18	universidad nacional de río cuarto	2020-09-09	licenciatura en artes	campo medina	2142
brandi norman		female	wjohnson@yahoo.com	26	universidad nacional de río cuarto	2020-12-03	arquitectura	3 de mayo	3334
brandi norman		female	wjohnson@yahoo.com	26	universidad nacional de río cuarto	2020-12-03	arquitectura	3 de mayo	5543
heather walsh		female	michael52@yahoo.com	27	universidad nacional de río cuarto	2020-12-15	ciencias veterinarias	3 de mayo	3334
heather walsh		female	michael52@yahoo.com	27	universidad nacional de río cuarto	2020-12-15	ciencias veterinarias	3 de mayo	5543
charles luna		male	hensleybrandon@yahoo.com	38	universidad nacional de río cuarto	2020-12-27	licenciatura en relaciones del trabajo	3 de mayo	3334
charles luna		male	hensleybrandon@yahoo.com	38	universidad nacional de río cuarto	2020-12-27	licenciatura en relaciones del trabajo	3 de mayo	5543
rose jenkins		female	mendezkathleen@yahoo.com	80	universidad nacional de río cuarto	2020-12-19	licenciatura en ciencia política	bonpland	3234
leslie walsh		female	turnercory@yahoo.com	26	universidad nacional de río cuarto	2020-09-07	ciencias veterinarias	9 de julio	3445
leslie walsh		female	turnercory@yahoo.com	26	universidad nacional de río cuarto	2020-09-07	ciencias veterinarias	9 de julio	3714
leslie walsh		female	turnercory@yahoo.com	26	universidad nacional de río cuarto	2020-09-07	ciencias veterinarias	9 de julio	5417
leslie walsh		female	turnercory@yahoo.com	26	universidad nacional de río cuarto	2020-09-07	ciencias veterinarias	9 de julio	5533
leslie walsh		female	turnercory@yahoo.com	26	universidad nacional de río cuarto	2020-09-07	ciencias veterinarias	9 de julio	5831
leslie walsh		female	turnercory@yahoo.com	26	universidad nacional de río cuarto	2020-09-07	ciencias veterinarias	9 de julio	6500
amanda lawson		female	jeffrey85@yahoo.com	21	universidad nacional de río cuarto	2020-12-21	licenciatura en ciencias geológicas	9 de julio	3445
amanda lawson		female	jeffrey85@yahoo.com	21	universidad nacional de río cuarto	2020-12-21	licenciatura en ciencias geológicas	9 de julio	3714
amanda lawson		female	jeffrey85@yahoo.com	21	universidad nacional de río cuarto	2020-12-21	licenciatura en ciencias geológicas	9 de julio	5417
amanda lawson		female	jeffrey85@yahoo.com	21	universidad nacional de río cuarto	2020-12-21	licenciatura en ciencias geológicas	9 de julio	5533
amanda lawson		female	jeffrey85@yahoo.com	21	universidad nacional de río cuarto	2020-12-21	licenciatura en ciencias geológicas	9 de julio	5831
amanda lawson		female	jeffrey85@yahoo.com	21	universidad nacional de río cuarto	2020-12-21	licenciatura en ciencias geológicas	9 de julio	6500
jeffrey love		male	wyattcory@gmail.com	78	universidad nacional de río cuarto	2020-12-06	licenciatura en producción de bioimagenes	9 de julio	3445
jeffrey love		male	wyattcory@gmail.com	78	universidad nacional de río cuarto	2020-12-06	licenciatura en producción de bioimagenes	9 de julio	3714
jeffrey love		male	wyattcory@gmail.com	78	universidad nacional de río cuarto	2020-12-06	licenciatura en producción de bioimagenes	9 de julio	5417
jeffrey love		male	wyattcory@gmail.com	78	universidad nacional de río cuarto	2020-12-06	licenciatura en producción de bioimagenes	9 de julio	5533
jeffrey love		male	wyattcory@gmail.com	78	universidad nacional de río cuarto	2020-12-06	licenciatura en producción de bioimagenes	9 de julio	5831
jeffrey love		male	wyattcory@gmail.com	78	universidad nacional de río cuarto	2020-12-06	licenciatura en producción de bioimagenes	9 de julio	6500
wesley taylor		male	johnhughes@gmail.com	27	universidad nacional de río cuarto	2020-09-10	diseño de imagen y sonido	benito juarez	7020
lisa conley		female	brandijackson@gmail.com	77	universidad nacional de río cuarto	2021-01-28	diseño de imagen y sonido	dest aeronautico milit reconqu	3567
todd simmons		male	anthonycook@yahoo.com	37	universidad nacional de río cuarto	2020-12-15	bioquímica	dest aeronautico milit reconqu	3567
anthony washington		male	clara@hotmail.com	49	universidad nacional de río cuarto	2021-01-23	ingeniería mecánica	dest aeronautico milit reconqu	3567
brendan bell		male	sampsonsara@hotmail.com	40	universidad nacional de río cuarto	2021-01-01	actuario	arroyo magdalena	3317
michele gonzalez		female	zlawson@gmail.com	82	universidad nacional de río cuarto	2020-12-05	licenciatura en planificación y diseño del paisaje	cañadon ferrais	9001
alexandria scott		female	mary90@gmail.com	58	universidad nacional de río cuarto	2021-01-17	licenciatura en relaciones del trabajo	cañadon ferrais	9001
dylan baker		male	davidbrown@yahoo.com	34	universidad nacional de río cuarto	2020-12-11	licenciatura en musicoterapia	cañadon ferrais	9001
stephanie gordon		female	carolmiller@hotmail.com	75	universidad nacional de río cuarto	2020-10-04	farmacia	copacabana	2919
rebecca young		female	wdavis@gmail.com	48	universidad nacional de río cuarto	2020-11-21	licenciatura en ciencia política	alejandra	3051
julia perry		female	christophermartin@yahoo.com	73	universidad nacional de río cuarto	2020-09-26	licenciatura en ciencias de la computación	barrio chapadmalal	7605
ellen moreno		female	lisarodgers@gmail.com	70	universidad nacional de río cuarto	2021-01-17	licenciatura en planificación y diseño del paisaje	barrio chapadmalal	7605
alec wood		male	rmoses@yahoo.com	39	universidad nacional de río cuarto	2020-09-14	diseño de imagen y sonido	barrio chapadmalal	7605
sandra moore		female	austinwolfe@yahoo.com	49	universidad nacional de río cuarto	2020-11-14	ciencias veterinarias	del viso	1669
joe simon		male	leesandra@gmail.com	56	universidad nacional de río cuarto	2020-09-07	ciencias veterinarias	del viso	1669
christine horne		female	natashacasey@hotmail.com	63	universidad nacional de río cuarto	2020-09-16	ingeniería electrónica	kilometro 525	3545
kimberly brown		female	justin05@gmail.com	59	universidad nacional de río cuarto	2020-12-31	diseño de imagen y sonido	kilometro 525	3545
matthew thomas		male	teresa21@gmail.com	45	universidad nacional de río cuarto	2020-09-02	licenciatura en artes	planicie banderita	8301
tina reid		female	teresa52@hotmail.com	49	universidad nacional de río cuarto	2020-12-16	licenciatura en gestión de agroalimentos	ingeniero williams	6603
joseph peterson		male	wongjames@yahoo.com	49	universidad nacional de río cuarto	2020-12-08	licenciatura en ciencias antropológicas	berretta	2501
kimberly whitney		female	qjones@hotmail.com	44	universidad nacional de río cuarto	2020-12-24	licenciatura en ciencias de la computación	berretta	2501
clayton jones		male	brett22@hotmail.com	21	universidad nacional de río cuarto	2021-01-20	licenciatura en musicoterapia	berretta	2501
marc allen		male	mcgrathashley@yahoo.com	57	universidad nacional de río cuarto	2020-12-19	licenciatura en gestión de agroalimentos	campo moreno	3734
sue franklin		female	fbyrd@yahoo.com	19	universidad nacional de río cuarto	2020-09-12	licenciatura en musicoterapia	d orbigny	7541
frank bailey		male	gregorylee@gmail.com	66	universidad nacional de río cuarto	2020-12-12	licenciatura en ciencias antropológicas	d orbigny	7541
brian moore		male	donna26@yahoo.com	42	universidad nacional de río cuarto	2020-12-01	licenciatura en ciencias de la educación	chipauquil	8536
alexandra hale		female	jason45@gmail.com	30	universidad nacional de río cuarto	2020-09-12	licenciatura en sociología	arbol verde	5715
courtney spencer		female	yhawkins@gmail.com	60	universidad nacional de río cuarto	2021-01-27	licenciatura en musicoterapia	arbol verde	5715
jennifer moss		female	drewhunter@gmail.com	45	universidad nacional de río cuarto	2020-11-19	licenciatura en artes	baigorrita	6013
brian burton		male	rodriguezmichael@hotmail.com	81	universidad nacional de río cuarto	2021-01-17	licenciatura en ciencias de la educación	la dorita	6538
joseph payne		male	hilllisa@yahoo.com	71	universidad nacional de río cuarto	2020-12-24	licenciatura en ciencias antropológicas	florentino ameghino	9113
hector garcia		male	schmidtjeffrey@yahoo.com	54	universidad nacional de río cuarto	2020-11-01	licenciatura en producción de bioimagenes	florentino ameghino	9113
desiree thomas		female	edward14@hotmail.com	65	universidad nacional de río cuarto	2020-12-18	actuario	carcaraña	2138
kristin bennett		female	kimberlydecker@gmail.com	51	universidad nacional de río cuarto	2020-11-12	actuario	carcaraña	2138
kathryn garner		female	stevenpearson@gmail.com	40	universidad nacional de río cuarto	2020-11-06	licenciatura en ciencias biológicas	carcaraña	2138
denise turner		female	scott01@hotmail.com	74	universidad nacional de río cuarto	2020-09-09	licenciatura en ciencia y tecnología de alimentos	bonifacio	6439
amy gaines		female	ehansen@hotmail.com	33	universidad nacional de río cuarto	2021-01-16	licenciatura en relaciones del trabajo	bonifacio	6439
teresa howard		female	priscilla58@gmail.com	55	universidad nacional de río cuarto	2020-10-17	diseño industrial	achaval rodriguez	2344
gabriela lopez		female	jesus71@gmail.com	74	universidad nacional de río cuarto	2020-10-21	arquitectura	huanqueros	3076
amy brady		female	yjones@gmail.com	41	universidad nacional de río cuarto	2020-10-26	arquitectura	huanqueros	3076
jamie jackson		female	castrosamuel@yahoo.com	32	universidad nacional de río cuarto	2020-12-24	licenciatura en sociología	colonia san francisco	2527
nathaniel williams		male	seth98@yahoo.com	77	universidad nacional de río cuarto	2020-10-21	licenciatura en administración	colonia san francisco	2527
james andersen		male	rachelcobb@yahoo.com	25	universidad nacional de río cuarto	2020-10-20	licenciatura en ciencias de la educación	alamos	6437
dawn cruz		female	phelpssarah@yahoo.com	61	universidad nacional de río cuarto	2020-09-12	técnico para bioterios	juan maria gutierrez	1890
clinton jimenez		male	ryan68@hotmail.com	26	universidad nacional de río cuarto	2020-12-13	licenciatura en ciencias biológicas	catamontaña	4603
dawn harrison		female	gwilliams@gmail.com	38	universidad nacional de río cuarto	2020-11-26	licenciatura en terapia ocupacional	catamontaña	4603
kendra gonzalez		female	xnoble@gmail.com	75	universidad nacional de río cuarto	2020-12-24	ingeniería mecánica	barrancas	2246
kevin mckinney		male	tuckermelissa@yahoo.com	78	universidad nacional de río cuarto	2020-11-10	arquitectura	las quintas	2200
alicia martin		female	bwheeler@gmail.com	27	universidad nacional de río cuarto	2020-09-21	medicina	agua azul	4115
alicia martin		female	bwheeler@gmail.com	27	universidad nacional de río cuarto	2020-09-21	medicina	agua azul	4132
michelle smith		female	kristin13@gmail.com	58	universidad nacional de río cuarto	2020-10-07	medicina	agua azul	4115
michelle smith		female	kristin13@gmail.com	58	universidad nacional de río cuarto	2020-10-07	medicina	agua azul	4132
william holmes		male	david05@hotmail.com	76	universidad nacional de río cuarto	2020-12-17	licenciatura en producción de bioimagenes	agua azul	4115
william holmes		male	david05@hotmail.com	76	universidad nacional de río cuarto	2020-12-17	licenciatura en producción de bioimagenes	agua azul	4132
jennifer scott		female	richard31@hotmail.com	76	universidad nacional de río cuarto	2020-10-24	ingeniería mecánica	anguinan	5363
ryan jenkins		male	nathan34@yahoo.com	31	universidad nacional de río cuarto	2020-09-05	licenciatura en gestión de agroalimentos	colonia josefa	8363
kara farmer		female	ginawood@gmail.com	44	universidad nacional de río cuarto	2021-01-26	licenciatura en planificación y diseño del paisaje	colonia josefa	8363
travis lawson		male	vanessasanchez@yahoo.com	33	universidad nacional de río cuarto	2020-10-15	contador público	isla	5873
susan singleton		female	amanda37@gmail.com	33	universidad nacional de río cuarto	2020-12-25	licenciatura en producción de bioimagenes	encina	6077
cheryl randolph		female	cookdylan@gmail.com	65	universidad nacional de río cuarto	2020-11-17	licenciatura en administración	barrialitos	5403
william daniel		male	alejandromccall@yahoo.com	50	universidad nacional de río cuarto	2020-12-19	licenciatura en relaciones del trabajo	25 de mayo	3363
william daniel		male	alejandromccall@yahoo.com	50	universidad nacional de río cuarto	2020-12-19	licenciatura en relaciones del trabajo	25 de mayo	4242
william daniel		male	alejandromccall@yahoo.com	50	universidad nacional de río cuarto	2020-12-19	licenciatura en relaciones del trabajo	25 de mayo	5615
william daniel		male	alejandromccall@yahoo.com	50	universidad nacional de río cuarto	2020-12-19	licenciatura en relaciones del trabajo	25 de mayo	6660
william daniel		male	alejandromccall@yahoo.com	50	universidad nacional de río cuarto	2020-12-19	licenciatura en relaciones del trabajo	25 de mayo	8201
james hughes		male	istephenson@yahoo.com	50	universidad nacional de río cuarto	2020-09-24	ingeniería en informática	25 de mayo	3363
james hughes		male	istephenson@yahoo.com	50	universidad nacional de río cuarto	2020-09-24	ingeniería en informática	25 de mayo	4242
james hughes		male	istephenson@yahoo.com	50	universidad nacional de río cuarto	2020-09-24	ingeniería en informática	25 de mayo	5615
james hughes		male	istephenson@yahoo.com	50	universidad nacional de río cuarto	2020-09-24	ingeniería en informática	25 de mayo	6660
james hughes		male	istephenson@yahoo.com	50	universidad nacional de río cuarto	2020-09-24	ingeniería en informática	25 de mayo	8201
andrew vasquez		male	sarahhale@yahoo.com	49	universidad nacional de río cuarto	2020-09-25	licenciatura en administración	25 de mayo	3363
andrew vasquez		male	sarahhale@yahoo.com	49	universidad nacional de río cuarto	2020-09-25	licenciatura en administración	25 de mayo	4242
andrew vasquez		male	sarahhale@yahoo.com	49	universidad nacional de río cuarto	2020-09-25	licenciatura en administración	25 de mayo	5615
andrew vasquez		male	sarahhale@yahoo.com	49	universidad nacional de río cuarto	2020-09-25	licenciatura en administración	25 de mayo	6660
andrew vasquez		male	sarahhale@yahoo.com	49	universidad nacional de río cuarto	2020-09-25	licenciatura en administración	25 de mayo	8201
christopher fox		male	sarahreilly@hotmail.com	71	universidad nacional de río cuarto	2020-09-24	contador público	25 de mayo	3363
christopher fox		male	sarahreilly@hotmail.com	71	universidad nacional de río cuarto	2020-09-24	contador público	25 de mayo	4242
christopher fox		male	sarahreilly@hotmail.com	71	universidad nacional de río cuarto	2020-09-24	contador público	25 de mayo	5615
christopher fox		male	sarahreilly@hotmail.com	71	universidad nacional de río cuarto	2020-09-24	contador público	25 de mayo	6660
christopher fox		male	sarahreilly@hotmail.com	71	universidad nacional de río cuarto	2020-09-24	contador público	25 de mayo	8201
zachary mann		male	amy32@gmail.com	17	universidad nacional de río cuarto	2020-10-04	ingeniería electrónica	25 de mayo	3363
zachary mann		male	amy32@gmail.com	17	universidad nacional de río cuarto	2020-10-04	ingeniería electrónica	25 de mayo	4242
zachary mann		male	amy32@gmail.com	17	universidad nacional de río cuarto	2020-10-04	ingeniería electrónica	25 de mayo	5615
zachary mann		male	amy32@gmail.com	17	universidad nacional de río cuarto	2020-10-04	ingeniería electrónica	25 de mayo	6660
zachary mann		male	amy32@gmail.com	17	universidad nacional de río cuarto	2020-10-04	ingeniería electrónica	25 de mayo	8201
john pena		male	ajackson@yahoo.com	67	universidad nacional de río cuarto	2020-11-02	ingeniería electrónica	25 de mayo	3363
john pena		male	ajackson@yahoo.com	67	universidad nacional de río cuarto	2020-11-02	ingeniería electrónica	25 de mayo	4242
john pena		male	ajackson@yahoo.com	67	universidad nacional de río cuarto	2020-11-02	ingeniería electrónica	25 de mayo	5615
john pena		male	ajackson@yahoo.com	67	universidad nacional de río cuarto	2020-11-02	ingeniería electrónica	25 de mayo	6660
john pena		male	ajackson@yahoo.com	67	universidad nacional de río cuarto	2020-11-02	ingeniería electrónica	25 de mayo	8201
jose long		male	marissa65@hotmail.com	79	universidad nacional de río cuarto	2020-09-27	licenciatura en administración	25 de mayo	3363
jose long		male	marissa65@hotmail.com	79	universidad nacional de río cuarto	2020-09-27	licenciatura en administración	25 de mayo	4242
jose long		male	marissa65@hotmail.com	79	universidad nacional de río cuarto	2020-09-27	licenciatura en administración	25 de mayo	5615
jose long		male	marissa65@hotmail.com	79	universidad nacional de río cuarto	2020-09-27	licenciatura en administración	25 de mayo	6660
jose long		male	marissa65@hotmail.com	79	universidad nacional de río cuarto	2020-09-27	licenciatura en administración	25 de mayo	8201
ian thomas		male	clong@hotmail.com	54	universidad nacional de río cuarto	2020-10-11	licenciatura en artes	el chalten	9301
jesse robinson		male	michaelgriffin@yahoo.com	30	universidad nacional de río cuarto	2020-12-05	agronomía	el chalten	9301
james reynolds		male	laurieyoung@hotmail.com	40	universidad nacional de río cuarto	2020-11-05	licenciatura en planificación y diseño del paisaje	labarden	7161
david ochoa		male	millerrobert@gmail.com	56	universidad nacional de río cuarto	2020-09-19	licenciatura en ciencia y tecnología de alimentos	el campamento	3524
anna le		female	christinapalmer@yahoo.com	44	universidad nacional de río cuarto	2020-10-16	diseño de imagen y sonido	el campamento	3524
adrienne mckenzie		female	iliu@hotmail.com	19	universidad nacional de río cuarto	2020-12-26	licenciatura en relaciones del trabajo	el campamento	3524
nicole smith		female	richardsonphilip@gmail.com	75	universidad nacional de río cuarto	2021-01-18	ingeniería electrónica	9 de julio kilometro 20	3380
mary hernandez		female	gsalas@hotmail.com	35	universidad nacional de río cuarto	2020-11-20	diseño de imagen y sonido	campo garabato	3572
jerry smith		male	gsullivan@hotmail.com	18	universidad nacional de río cuarto	2020-09-08	ingeniería electrónica	campo garabato	3572
danielle ramos		female	michaelgardner@gmail.com	47	universidad nacional de río cuarto	2020-11-29	diseño de imagen y sonido	cañadon lagarto	9009
zachary jackson		male	mendezcharles@hotmail.com	18	universidad nacional de río cuarto	2020-12-12	diseño industrial	cañadon lagarto	9009
evelyn jones		female	keith83@gmail.com	70	universidad nacional de río cuarto	2020-12-23	licenciatura en ciencias antropológicas	cañadon lagarto	9009
daniel jones		male	rodriguezcorey@yahoo.com	26	universidad nacional de río cuarto	2020-11-12	agronomía	chocori	8503
rebecca reilly		female	zvillegas@gmail.com	39	universidad nacional de río cuarto	2020-09-06	ciencias veterinarias	crispi	2441
zachary french		male	adamstiffany@yahoo.com	80	universidad nacional de río cuarto	2021-01-28	licenciatura en ciencias ambientales	crispi	2441
jessica choi		female	amanda22@gmail.com	28	universidad nacional de río cuarto	2021-01-17	licenciatura en psicología	crispi	2441
anna gray		female	xelliott@yahoo.com	67	universidad nacional de río cuarto	2020-09-13	ingeniería electrónica	acheral	4134
anna gray		female	xelliott@yahoo.com	67	universidad nacional de río cuarto	2020-09-13	ingeniería electrónica	acheral	5260
amber harmon		female	christina40@yahoo.com	53	universidad nacional de río cuarto	2020-10-27	licenciatura en psicología	acheral	4134
amber harmon		female	christina40@yahoo.com	53	universidad nacional de río cuarto	2020-10-27	licenciatura en psicología	acheral	5260
william ramirez		male	kaufmanamy@yahoo.com	66	universidad nacional de río cuarto	2020-09-18	licenciatura en ciencias de la educación	acheral	4134
william ramirez		male	kaufmanamy@yahoo.com	66	universidad nacional de río cuarto	2020-09-18	licenciatura en ciencias de la educación	acheral	5260
crystal cameron		female	leejames@gmail.com	36	universidad nacional de río cuarto	2021-01-15	licenciatura en sociología	nelson	3032
brian adams		male	tina72@hotmail.com	48	universidad nacional de río cuarto	2020-10-16	ingeniería mecánica	nelson	3032
yolanda jones		female	matakathleen@yahoo.com	25	universidad nacional de río cuarto	2020-09-11	licenciatura en planificación y diseño del paisaje	nelson	3032
samantha lewis		female	mariahcampbell@yahoo.com	71	universidad nacional de río cuarto	2020-12-15	licenciatura en sociología	7 de abril	4195
mr. joshua allen		male	thomassuzanne@gmail.com	59	universidad nacional de río cuarto	2020-11-10	bioquímica	7 de abril	4195
cassandra white		female	jensenkevin@yahoo.com	42	universidad nacional de río cuarto	2020-12-28	diseño de imagen y sonido	7 de abril	4195
jeremy sweeney		male	ngibbs@gmail.com	53	universidad nacional de río cuarto	2020-12-14	contador público	agua colorada	4119
