,university,career,inscription_date,first_name,last_name,gender,birth_date,age,postal_code,location,email
832,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,22-11-2020,,HEATHER-BECKER,F,17-10-1957,,,ALTO-NUESTRA-SEÑORA-DEL-VALLE,CHRISTOPHER28@GMAIL.COM
833,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,17-10-2020,,MARK-LEWIS,M,29-06-1957,,,ABRA-GUAZU,ORTIZPATRICK@GMAIL.COM
834,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,05-01-2021,,CLAUDIA-HORNE,F,14-01-2000,,,LAGUNA-DEL-BARRO,LMCGEE@GMAIL.COM
835,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,28-01-2021,,DWAYNE-WOODARD,M,13-02-1979,,,ALVAREZ,ARELLANOCHRISTOPHER@HOTMAIL.COM
836,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,29-12-2020,,DEVIN-MORALES,M,05-11-1960,,,CASABLANCA,ALEXANDER84@YAHOO.COM
837,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,30-01-2021,,ANDREW-VILLANUEVA,M,06-11-1989,,,ISLA,RACHAEL67@HOTMAIL.COM
838,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-POLÍTICA-,29-01-2021,,CODY-BRIGHT,M,09-01-1944,,,COLONIA-LAS-YESCAS,CARLGLOVER@GMAIL.COM
839,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,19-01-2021,,MICHELE-GRANT,F,20-01-1982,,,ALDEA-SANTA-MARIA,PAMELA04@YAHOO.COM
840,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,17-10-2020,,EVELYN-CRAIG,F,21-10-2004,,,GENERAL-RODRIGUEZ,BENNETTJOANNA@YAHOO.COM
841,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,09-09-2020,,DANIEL-SOTO,M,10-12-1918,,,CHAPUY,JERRYMILLER@HOTMAIL.COM
842,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,14-12-2020,,JENNIFER-SHANNON,F,17-02-1911,,,CASALINS,NATALIE43@YAHOO.COM
843,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,26-01-2021,,APRIL-JOHNSON,F,06-08-1937,,,MUÑIZ,ANIXON@HOTMAIL.COM
844,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,16-09-2020,,DUANE-HOWARD,M,29-09-1916,,,ALGARROBAL,MICHAEL21@YAHOO.COM
845,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,10-11-2020,,GREGORY-JOHNSON,M,09-03-1979,,,EL-RINCON,PCOSTA@GMAIL.COM
846,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,13-09-2020,,CHRISTINE-ROBERTS,F,06-08-1991,,,4-DE-FEBRERO,GBLAKE@HOTMAIL.COM
847,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,19-10-2020,,ANGELA-THOMPSON,F,09-03-1998,,,CAMPO-CALVO,MICHELLECLARK@GMAIL.COM
848,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,01-02-2021,,LAURA-WOLF,F,25-06-1942,,,BALNEARIO-ATLANTIDA,WANDA20@GMAIL.COM
849,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,25-01-2021,,ALEXANDER-PIERCE,M,27-06-1983,,,COLPES,OWHITEHEAD@YAHOO.COM
850,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,12-12-2020,,MEGHAN-KIRBY,F,10-01-2006,,,CULLIN-MANZANO,WMCCARTY@GMAIL.COM
851,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,06-01-2021,,DR.-ERICA-WEAVER,F,19-02-2020,,,CAPDEPONT,JRIVAS@HOTMAIL.COM
852,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,27-10-2020,,MATTHEW-CHASE,M,17-04-1998,,,DESVIO-KILOMETRO-55,JORTIZ@YAHOO.COM
853,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-POLÍTICA-,23-01-2021,,EMILY-MILES,F,28-08-1949,,,AVELLANEDA,ROBINSONKATIE@HOTMAIL.COM
854,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,14-12-2020,,KIMBERLY-MARTINEZ,F,04-08-1949,,,COLONIA-ESPAÑA,JAMES42@GMAIL.COM
855,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,05-09-2020,,ALEXANDER-CASTILLO,M,13-01-1918,,,VILLA-MANZANO,RACHEL41@HOTMAIL.COM
856,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,31-12-2020,,STEVEN-HOPKINS,M,27-10-1953,,,SAN-JUSTO,EPOWELL@GMAIL.COM
857,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,06-12-2020,,JENNIFER-SCOTT,F,12-02-1980,,,CAPAYAN,FRYAN@GMAIL.COM
858,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,11-12-2020,,KELLY-SERRANO,F,24-02-1999,,,AURELIA,FSPENCER@YAHOO.COM
859,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,05-10-2020,,JACOB-BARTON,M,22-01-2012,,,JUAN-VUCETICH-EX-DR-R-LEVENE,DANIEL28@HOTMAIL.COM
860,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,16-09-2020,,MICHAEL-MERCADO,M,10-01-1929,,,CASEROS,TORTEGA@YAHOO.COM
861,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,30-10-2020,,MARIA-HALE,F,15-11-1958,,,CARI-LARQUEA,SANDRAKENNEDY@HOTMAIL.COM
862,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,09-10-2020,,KATHRYN-HIGGINS,F,01-10-2018,,,BALNEARIO-ATLANTIDA,HUGHESDAVID@HOTMAIL.COM
863,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,25-09-2020,,THOMAS-WILSON,M,13-06-2013,,,CESPEDES,ZCOLLINS@GMAIL.COM
864,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,15-09-2020,,CAROL-WHITEHEAD,F,22-03-2021,,,ESCUELA-AGRICOLA-DON-BOSCO,SARAFERNANDEZ@HOTMAIL.COM
865,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,09-09-2020,,JASMINE-CLARKE,F,03-07-1910,,,10-DE-MAYO,DERRICKCOLEMAN@YAHOO.COM
866,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,18-11-2020,,KATELYN-LOGAN,F,18-07-2012,,,ADOLFO-ALSINA,TIFFANYBROWN@YAHOO.COM
867,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,03-09-2020,,JULIE-GORDON,F,22-08-1980,,,COLONIA-VALDEZ,ROBERT98@HOTMAIL.COM
868,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,09-10-2020,,KRISTEN-CUNNINGHAM,F,19-06-1966,,,DUDIGNAC,SHAFFERERIN@HOTMAIL.COM
869,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,21-09-2020,,KARL-LOPEZ,M,24-03-1915,,,ESTACION-LAGO-EPECUEN,NGUYENGILBERT@GMAIL.COM
870,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,01-10-2020,,JOSHUA-ADAMS,M,07-05-1987,,,MAORI,ORODRIGUEZ@YAHOO.COM
871,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,29-10-2020,,MR.-JOSEPH-WOLFE,M,20-07-2021,,,BALDERRAMA,NLANE@HOTMAIL.COM
872,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,01-12-2020,,AMY-GRAY,F,13-07-1917,,,VILLA-BALLESTER,MELISSA07@YAHOO.COM
873,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,18-12-2020,,MICHAEL-GREEN,M,13-10-1995,,,BENITEZ,TMILLER@HOTMAIL.COM
874,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,09-01-2021,,JOHN-JAMES,M,26-06-1996,,,9-DE-JULIO,SONYALEVY@YAHOO.COM
875,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,22-09-2020,,JAMES-WATSON,M,31-01-1925,,,ZONA-DELTA-SAN-FERNANDO,CSTEWART@GMAIL.COM
876,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,14-10-2020,,WANDA-MARTIN,F,27-12-1928,,,AGUAS-CALIENTES,KRISTINSANCHEZ@YAHOO.COM
877,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,06-09-2020,,CHARLES-MARTINEZ,M,29-10-1994,,,VILLA-DE-MAYO,ANNETUCKER@HOTMAIL.COM
878,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,13-09-2020,,SUSAN-SCOTT,F,21-03-1997,,,CAPDEPONT,ERINWOLFE@YAHOO.COM
879,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,31-12-2020,,CHRISTOPHER-MOORE,M,13-11-2014,,,CAVOUR,HJONES@HOTMAIL.COM
880,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,10-10-2020,,HOLLY-MUNOZ,F,24-10-2018,,,ARROYO-MOLINO,JUSTIN99@YAHOO.COM
881,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,09-11-2020,,JOSEPH-DIAZ,M,11-10-1979,,,BERAZATEGUI,ANDREW37@YAHOO.COM
882,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,15-11-2020,,NICOLE-HOPKINS,F,01-03-1958,,,BOULOGNE,RICHMONDEDDIE@GMAIL.COM
883,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,08-12-2020,,SHAWN-SIMMONS,M,14-11-1916,,,AGUA-BOTADA,BAILEY05@HOTMAIL.COM
884,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,23-10-2020,,JOSEPH-WATSON,M,25-08-1944,,,ESTACION-SALADAS,MATTHEWJOHNSON@YAHOO.COM
885,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-POLÍTICA-,21-09-2020,,ANDREW-WILLIAMS,M,14-04-1952,,,CAÑADA-LA-RICA,JAMESBRADLEY@GMAIL.COM
886,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,13-09-2020,,BRYAN-VAZQUEZ,M,17-01-1988,,,COLONIA-LA-GAVIOTA,DALE75@GMAIL.COM
887,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,19-11-2020,,MR.-JOSHUA-YOUNG-DDS,M,10-11-1914,,,CARLOS-SALAS,CAMACHOMARTHA@HOTMAIL.COM
888,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,01-10-2020,,MARIAH-SCHNEIDER,F,24-07-1976,,,GARIN,DENNIS63@YAHOO.COM
889,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,18-12-2020,,JOSHUA-CHAVEZ,M,24-04-1950,,,BARRIO-LA-UNION,EVANSDAWN@YAHOO.COM
890,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,18-12-2020,,JEREMY-VALENCIA,M,09-04-2015,,,VILLA-ROSA,ARMSTRONGBRYCE@HOTMAIL.COM
891,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,02-09-2020,,RUTH-GONZALEZ,F,29-01-1977,,,BAÑOS-PISMANTA,HELENDOUGHERTY@GMAIL.COM
892,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,24-11-2020,,KELSEY-LEE,F,28-04-1960,,,LANGUEYU,ANTHONY17@HOTMAIL.COM
893,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,23-11-2020,,JOSEPH-CUEVAS,M,05-12-1918,,,ARROYO-CORRALITO,CHARLES59@GMAIL.COM
894,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRONOMÍA,28-12-2020,,LINDA-ELLIOTT,F,25-05-1985,,,COLONIA-ESPAÑA,ZAVALAWILLIAM@HOTMAIL.COM
895,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,25-01-2021,,ELIZABETH-SHARP,F,29-12-1982,,,CORACEROS,MGARCIA@GMAIL.COM
896,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,06-12-2020,,KATRINA-RODRIGUEZ,F,08-11-2010,,,CERRO-SANTA-ANA,JEFFMAXWELL@YAHOO.COM
897,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,24-09-2020,,STEPHEN-MARTIN,M,05-10-1969,,,DRABBLE,SOLOMONTAMMY@HOTMAIL.COM
898,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,19-11-2020,,JAMES-REEVES,M,02-03-1970,,,SAN-CLEMENTE-DEL-TUYU,QCUNNINGHAM@HOTMAIL.COM
899,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,15-12-2020,,MICHAEL-ESPINOZA,M,16-10-1966,,,AGUA-DE-CASTILLA,AMYBOWERS@GMAIL.COM
900,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,16-09-2020,,KIM-POWELL,F,28-06-1973,,,ALDEA-FORESTAL,SHELLEYRICE@YAHOO.COM
901,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,17-12-2020,,PAMELA-JOSEPH,F,02-09-1997,,,B-LOS-AROMOS-SAN-PATRICIO,JKENNEDY@YAHOO.COM
902,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,11-12-2020,,BRENDA-COOK,F,11-08-1999,,,10-DE-MAYO,MARTINEZKRISTIN@HOTMAIL.COM
903,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,27-12-2020,,DESIREE-ARMSTRONG,F,15-09-1990,,,EDUARDO-COSTA,MARK34@GMAIL.COM
904,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,23-10-2020,,JOHN-ROGERS,M,03-05-1918,,,ARANO,RICHARDSONCYNTHIA@GMAIL.COM
905,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,20-11-2020,,STEFANIE-GOODWIN,F,14-11-1940,,,BLANCA-GRANDE,BUCHANANANDREW@HOTMAIL.COM
906,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,24-01-2021,,KAREN-GARZA,F,18-11-2013,,,EL-DIQUE,ANDERSONJAMES@YAHOO.COM
907,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,15-01-2021,,NATHAN-JACKSON,M,17-10-1989,,,CHALLACO,WILLIAMJONES@HOTMAIL.COM
908,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,03-10-2020,,DAVID-SCOTT,M,09-01-1960,,,CAMPO-YAGUARETE,AMYFISHER@GMAIL.COM
909,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,21-09-2020,,MADISON-FRANK,F,10-05-1946,,,ARRASCAETA,VICTORIARAMSEY@HOTMAIL.COM
910,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,10-12-2020,,TREVOR-THOMAS,M,21-09-1958,,,COLONIA-JOSEFA,WMILLER@YAHOO.COM
911,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,07-12-2020,,SEAN-PARKER,M,23-09-1919,,,KILOMETRO-77,LTHOMPSON@HOTMAIL.COM
912,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,03-01-2021,,GREGORY-HAMILTON,M,22-07-1994,,,GENTE-GRANDE,CHRISTINA97@YAHOO.COM
913,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,28-09-2020,,DOUGLAS-LEWIS,M,06-11-1917,,,OTTO-BEMBERG,IWALLER@HOTMAIL.COM
914,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,13-11-2020,,AARON-MUELLER,M,08-03-1999,,,CAIMANCITO,VDOMINGUEZ@GMAIL.COM
915,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRONOMÍA,10-01-2021,,KAITLYN-OLSEN,F,20-11-1958,,,FAVELLI,IHARRIS@GMAIL.COM
916,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,28-01-2021,,JASMIN-DALTON,F,28-04-1952,,,BARTOLOME-MITRE,SEAN10@HOTMAIL.COM
917,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,25-01-2021,,AARON-PRUITT,M,15-06-1993,,,AGUA-DE-DIAZ,JOSEPHMILLER@GMAIL.COM
918,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,10-10-2020,,ANTHONY-ZHANG,M,25-08-1974,,,AGUA-DE-LAS-PALOMAS,FREEVES@GMAIL.COM
919,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,18-10-2020,,SHERRI-OLSEN,F,21-09-2000,,,20-DE-FEBRERO,KATHLEEN05@HOTMAIL.COM
920,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,21-12-2020,,AMANDA-WHITE,F,27-02-1988,,,AGUAS-VERDES,VSMITH@HOTMAIL.COM
921,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,09-11-2020,,AUSTIN-CASE,M,11-06-1934,,,ACEILAN,NICOLESTONE@GMAIL.COM
922,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,21-09-2020,,JOHN-CASE,M,14-08-1977,,,ACHICO,HALESANDRA@YAHOO.COM
923,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-POLÍTICA-,25-09-2020,,JOHN-LOPEZ,M,25-02-1967,,,MATHEU,JOSHUAFLOWERS@GMAIL.COM
924,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,17-01-2021,,SPENCER-STONE,M,11-05-1991,,,BARRIO-EMIR-RAMON-JUAREZ,YWILLIAMS@GMAIL.COM
925,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,24-12-2020,,MRS.-KIMBERLY-TAYLOR,F,27-03-1935,,,BAJO-GRANDE,JEFFERYSHARP@YAHOO.COM
926,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,16-11-2020,,PAULA-ZAMORA,F,16-12-1962,,,LA-TORRECITA,STEVEN56@GMAIL.COM
927,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,12-12-2020,,TERRY-HALL,M,02-10-1967,,,COLONIA-LOS-TRES-USARIS,KNIGHTADRIAN@GMAIL.COM
928,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,25-12-2020,,DR.-KATHRYN-PHILLIPS,F,26-09-2004,,,30-DE-AGOSTO,DANA54@YAHOO.COM
929,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,22-11-2020,,JENNIFER-CERVANTES,F,11-07-1918,,,ALPASINCHE,ROBINAVILA@YAHOO.COM
930,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,09-09-2020,,ANDREW-SIMMONS,M,10-01-2002,,,BARRA-BONITA,GRIFFINVANESSA@YAHOO.COM
931,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRONOMÍA,27-09-2020,,RUTH-MEDINA,F,14-05-1939,,,AGUADA-FLORENCIO,NANCYMURRAY@GMAIL.COM
932,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRONOMÍA,26-01-2021,,DONNA-DAVIS-MD,F,01-10-2001,,,CATUA,DANIELDRAKE@GMAIL.COM
933,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,08-12-2020,,JESUS-MARTIN,M,22-04-1946,,,CERES,RTURNER@YAHOO.COM
934,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,16-09-2020,,KATIE-BARAJAS,F,16-10-1990,,,BELLA-VISTA,WATKINSANTHONY@HOTMAIL.COM
935,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,26-01-2021,,STEPHANIE-BELL,F,15-01-1983,,,CACHIRULO,JMORRISON@GMAIL.COM
936,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-POLÍTICA-,18-11-2020,,CYNTHIA-HODGES,F,09-11-1955,,,ARENOSO,WILLIAM75@YAHOO.COM
937,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,19-12-2020,,LINDSEY-YORK,F,30-03-1974,,,EMPALME,MICHELLE77@HOTMAIL.COM
938,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,13-12-2020,,ANDREW-LEWIS,M,08-05-1988,,,BERNASCONI,MITCHELLPOLLARD@YAHOO.COM
939,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,12-09-2020,,SCOTT-HULL,M,09-09-1939,,,GONZALEZ-CATAN,RYANPEREZ@GMAIL.COM
940,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,26-10-2020,,MICHELE-GALLEGOS,F,17-09-2004,,,JUAN-E-BARRA,JOHNSONMICHAEL@YAHOO.COM
941,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,11-09-2020,,TARA-JOHNSON,F,14-05-1919,,,ABRA,DRANGEL@GMAIL.COM
942,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,29-01-2021,,SEAN-DUARTE,M,18-06-1923,,,CAMPO-MONTE-LA-VIRUELA,KIMBERLYROSS@YAHOO.COM
