,university,career,inscription_date,first_name,last_name,gender,birth_date,age,postal_code,location,email
979,universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,20-Nov-07,,trevor-diaz,m,24-Mar-15,,7220,,perrykristy@yahoo.com
980,universidad-j.-f.-kennedy,medicina,20-Nov-15,,mr.-robert-bradford-ii,m,24-Dec-06,,9037,,hwells@hotmail.com
981,universidad-j.-f.-kennedy,licenciatura-en-producción-de-bioimagenes,20-Nov-20,,daniel-johnston,m,58-May-28,,5751,,brian99@yahoo.com
982,universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,21-Jan-11,,amanda-bond,f,32-Nov-13,,5601,,ramireztimothy@yahoo.com
983,universidad-j.-f.-kennedy,ciencias-veterinarias,21-Jan-15,,shawn-thomas,m,44-Sep-03,,6555,,robinsonscott@hotmail.com
984,universidad-j.-f.-kennedy,ingeniería-electrónica,21-Jan-20,,walter-wong,m,88-Oct-22,,6053,,emily57@yahoo.com
985,universidad-j.-f.-kennedy,bioquímica,20-Dec-02,,matthew-estrada,m,34-May-19,,5734,,colemanrobin@hotmail.com
986,universidad-j.-f.-kennedy,técnico-para-bioterios-,20-Nov-29,,richard-patel,m,23-Oct-30,,7100,,leah87@gmail.com
987,universidad-j.-f.-kennedy,licenciatura-en-ciencias-biológicas,20-Dec-18,,allison-spencer,f,01-May-21,,1849,,stephaniedelgado@gmail.com
988,universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,20-Nov-24,,erika-potts,f,84-Nov-28,,2154,,jwilson@yahoo.com
989,universidad-j.-f.-kennedy,ingeniería-en-informática,20-Oct-10,,dr.-kevin-pham,m,57-Aug-14,,6216,,robinsonbrian@hotmail.com
990,universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,20-Dec-21,,shane-molina,m,08-Feb-19,,6354,,campbelllisa@gmail.com
991,universidad-j.-f.-kennedy,bioquímica,20-Sep-07,,daniel-avila,m,64-Mar-01,,2812,,johnsonamber@gmail.com
992,universidad-j.-f.-kennedy,arquitectura,20-Nov-23,,diana-chapman,f,41-Jan-02,,3066,,fletcherbrandon@hotmail.com
993,universidad-j.-f.-kennedy,técnico-para-bioterios-,20-Nov-25,,paul-bailey,m,64-Dec-23,,6513,,robert79@yahoo.com
994,universidad-j.-f.-kennedy,medicina,20-Nov-23,,gloria-russell,f,76-Apr-26,,6013,,smartinez@yahoo.com
995,universidad-j.-f.-kennedy,técnico-para-bioterios-,20-Oct-03,,alyssa-lee,f,69-Nov-06,,4158,,jonathanwarren@gmail.com
996,universidad-j.-f.-kennedy,licenciatura-en-administración-,20-Nov-23,,wanda-hernandez,f,67-Jan-21,,2718,,alvinedwards@hotmail.com
997,universidad-j.-f.-kennedy,licenciatura-en-gestión-de-agroalimentos,20-Nov-01,,rebecca-taylor,f,15-Oct-26,,6065,,ukelley@hotmail.com
998,universidad-j.-f.-kennedy,ciencias-veterinarias,21-Jan-18,,brett-young,m,10-May-22,,1824,,wwood@hotmail.com
999,universidad-j.-f.-kennedy,licenciatura-en-kinesiología-y-fisiatría,21-Jan-18,,jamie-mendez,f,09-Aug-07,,5759,,patrick77@hotmail.com
1000,universidad-j.-f.-kennedy,licenciatura-en-artes,20-Oct-16,,taylor-smith,f,60-Oct-14,,8103,,bdurham@yahoo.com
1001,universidad-j.-f.-kennedy,ingeniería-en-informática,20-Sep-06,,courtney-sullivan,f,83-Mar-16,,4640,,nherrera@gmail.com
1002,universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,20-Dec-06,,john-hill,m,53-Jul-10,,7013,,donald04@hotmail.com
1003,universidad-j.-f.-kennedy,ingeniería-electrónica,21-Jan-23,,miranda-smith,f,20-Mar-26,,6212,,njordan@yahoo.com
1004,universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,20-Oct-02,,jennifer-johnson,f,79-Apr-24,,8309,,derek56@gmail.com
1005,universidad-j.-f.-kennedy,licenciatura-en-ciencias-biológicas,20-Sep-21,,madeline-brown,f,10-May-19,,1911,,cody69@hotmail.com
1006,universidad-j.-f.-kennedy,licenciatura-en-psicología,20-Nov-02,,christine-smith,f,65-Apr-09,,1759,,emilyyoung@gmail.com
1007,universidad-j.-f.-kennedy,licenciatura-en-producción-de-bioimagenes,20-Dec-27,,herbert-holloway,m,19-Jul-09,,4715,,meganlynch@yahoo.com
1008,universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,20-Oct-29,,christopher-dawson,m,14-Jul-10,,9033,,abigaillong@hotmail.com
1009,universidad-j.-f.-kennedy,licenciatura-en-producción-de-bioimagenes,20-Oct-19,,kirsten-pratt,f,92-Apr-18,,7116,,greenstephen@yahoo.com
1010,universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,20-Dec-15,,tammy-miller-dvm,f,05-Dec-05,,5319,,chandlerdiana@yahoo.com
1011,universidad-j.-f.-kennedy,actuario-,20-Sep-05,,jonathan-hays,m,78-May-04,,7633,,angel90@yahoo.com
1012,universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,20-Nov-21,,james-brown,m,38-Jun-24,,4135,,robinsonmorgan@yahoo.com
1013,universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,20-Sep-29,,jennifer-aguilar,f,39-Feb-15,,2208,,danielmartinez@yahoo.com
1014,universidad-j.-f.-kennedy,técnico-para-bioterios-,21-Jan-22,,evan-savage,m,08-May-01,,6612,,iguerrero@yahoo.com
1015,universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,20-Oct-09,,leslie-peterson,f,95-Jul-02,,6369,,morriselizabeth@gmail.com
1016,universidad-j.-f.-kennedy,técnico-para-bioterios-,20-Sep-27,,jacob-roberts,m,58-Jun-29,,4650,,lisakidd@gmail.com
1017,universidad-j.-f.-kennedy,farmacia,20-Sep-14,,francisco-wilson,m,54-May-31,,6535,,jacqueline94@yahoo.com
1018,universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,20-Oct-11,,tyler-phillips,m,39-Dec-13,,3536,,uevans@hotmail.com
1019,universidad-j.-f.-kennedy,ingeniería-electrónica,20-Nov-20,,michael-jackson,m,17-Mar-14,,4107,,mary69@gmail.com
1020,universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Dec-03,,william-evans,m,72-Oct-29,,4513,,murphyjeremy@yahoo.com
1021,universidad-j.-f.-kennedy,ingeniería-electrónica,21-Jan-08,,jonathan-davis,m,44-Mar-19,,4750,,wfernandez@gmail.com
1022,universidad-j.-f.-kennedy,ingeniería-electrónica,20-Oct-13,,william-martinez,m,14-Dec-30,,1765,,barnesanna@gmail.com
1023,universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,21-Jan-08,,david-smith,m,80-Nov-05,,1921,,brooke28@gmail.com
1024,universidad-j.-f.-kennedy,diseño-industrial,20-Oct-16,,erin-barnett,f,73-Sep-02,,5357,,rbailey@hotmail.com
1025,universidad-j.-f.-kennedy,licenciatura-en-ciencias-biológicas,20-Oct-18,,dan-bell,m,75-Mar-28,,3061,,devondixon@yahoo.com
1026,universidad-j.-f.-kennedy,técnico-para-bioterios-,20-Oct-30,,jennifer-white,f,30-Jan-18,,9000,,ethan29@hotmail.com
1027,universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,20-Nov-16,,heidi-stafford,f,29-Mar-04,,3302,,courtneykelly@hotmail.com
1028,universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,20-Oct-15,,rebecca-brown,f,69-May-15,,2443,,leslie51@hotmail.com
1029,universidad-j.-f.-kennedy,agronomía,20-Sep-24,,taylor-williams,f,33-Jan-03,,7160,,charlesshepard@hotmail.com
1030,universidad-j.-f.-kennedy,contador-público-,21-Jan-08,,melissa-phillips,f,54-Apr-14,,5431,,jacksonbrett@yahoo.com
1031,universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,20-Nov-12,,samantha-harris,f,87-Dec-21,,4504,,heatherspencer@hotmail.com
1032,universidad-j.-f.-kennedy,contador-público-,20-Nov-24,,gary-cervantes,m,03-Apr-26,,6509,,morganmartin@hotmail.com
1033,universidad-j.-f.-kennedy,licenciatura-en-artes,20-Nov-26,,brittany-nelson,f,55-Apr-03,,6360,,joshua21@yahoo.com
1034,universidad-j.-f.-kennedy,diseño-de-imagen-y-sonido,20-Sep-19,,laura-davis,f,06-Dec-12,,1752,,brittany92@gmail.com
1035,universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,20-Dec-12,,paul-sanders,m,90-Aug-20,,9035,,crawfordbecky@yahoo.com
1036,universidad-j.-f.-kennedy,bioquímica,20-Nov-13,,nancy-nichols,f,57-Aug-22,,3472,,sandersjacqueline@gmail.com
1037,universidad-j.-f.-kennedy,ingeniería-mecánica,20-Oct-04,,emily-morrison,f,44-Aug-28,,7151,,melissataylor@yahoo.com
1038,universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,20-Nov-21,,jennifer-berry,f,94-May-19,,2415,,michelle65@gmail.com
1039,universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,20-Oct-05,,rebecca-floyd,f,13-Sep-06,,6214,,mooremark@gmail.com
1040,universidad-j.-f.-kennedy,licenciatura-en-relaciones-del-trabajo-,21-Jan-24,,jeremy-dixon,m,43-Mar-13,,4164,,ortizkenneth@gmail.com
1041,universidad-j.-f.-kennedy,licenciatura-en-kinesiología-y-fisiatría,20-Dec-11,,michael-brooks,m,19-Dec-08,,9311,,dawsonwilliam@yahoo.com
1042,universidad-j.-f.-kennedy,farmacia,20-Sep-05,,melissa-figueroa,f,42-Dec-01,,6705,,zpeck@yahoo.com
1043,universidad-j.-f.-kennedy,medicina,20-Sep-06,,leah-johnson,f,92-Oct-04,,3052,,jhernandez@yahoo.com
1044,universidad-j.-f.-kennedy,ingeniería-en-informática,21-Jan-22,,caitlyn-banks,f,58-Apr-19,,3722,,michael72@hotmail.com
1045,universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,21-Jan-30,,melanie-cross,f,81-Jan-11,,6303,,jodi41@yahoo.com
1046,universidad-j.-f.-kennedy,licenciatura-en-psicología,20-Sep-28,,katherine-harper,f,46-Jul-05,,2345,,wandacollins@hotmail.com
1047,universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,20-Dec-26,,krystal-valdez,f,35-Dec-10,,4718,,wilsonjeff@gmail.com
1048,universidad-j.-f.-kennedy,licenciatura-en-ciencias-ambientales,20-Dec-05,,lauren-patton,f,00-Jun-29,,2300,,evansjoseph@gmail.com
1049,universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,20-Nov-16,,david-garza,m,73-Dec-19,,6634,,smithkimberly@hotmail.com
1050,universidad-j.-f.-kennedy,ciencias-veterinarias,20-Oct-16,,andrea-gutierrez,f,24-Oct-15,,4741,,courtneydavis@gmail.com
1051,universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,20-Dec-11,,stacy-hobbs-md,f,07-Feb-23,,9211,,diazamanda@yahoo.com
1052,universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,20-Oct-30,,edward-thompson,m,39-Aug-10,,3212,,shanevega@hotmail.com
1053,universidad-j.-f.-kennedy,licenciatura-en-administración-,20-Sep-07,,kenneth-cross,m,12-Oct-25,,8361,,michelleflores@hotmail.com
1054,universidad-j.-f.-kennedy,técnico-para-bioterios-,20-Oct-14,,matthew-collins,m,17-Jul-14,,1605,,marymarks@yahoo.com
1055,universidad-j.-f.-kennedy,licenciatura-en-gestión-de-agroalimentos,20-Nov-14,,mary-ochoa,f,98-Nov-14,,2808,,leslie42@yahoo.com
1056,universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,20-Dec-29,,tammy-stevens,f,49-Nov-23,,4612,,ylynn@gmail.com
1057,universidad-j.-f.-kennedy,licenciatura-en-sociología-,20-Nov-26,,brooke-ward,f,02-Nov-24,,8505,,damonwalton@gmail.com
1058,universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,21-Jan-16,,edward-cohen-iii,m,18-Oct-08,,3309,,robertkirk@hotmail.com
1059,universidad-j.-f.-kennedy,agronomía,20-Sep-24,,sheila-leonard,f,56-Feb-21,,3487,,youngkim@hotmail.com
1060,universidad-j.-f.-kennedy,medicina,20-Oct-02,,sarah-parker,f,86-Dec-25,,6212,,shannontorres@yahoo.com
1061,universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,20-Nov-24,,erin-ellis,f,19-Feb-14,,9223,,dcurry@yahoo.com
1062,universidad-j.-f.-kennedy,licenciatura-en-ciencias-biológicas,20-Dec-14,,john-barrett,m,97-Feb-02,,5621,,msuarez@gmail.com
1063,universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,20-Oct-05,,yolanda-walker,f,69-Mar-25,,7165,,kevans@gmail.com
1064,universidad-j.-f.-kennedy,licenciatura-en-ciencias-ambientales,20-Sep-21,,miguel-goodman,m,01-Oct-02,,6430,,wrightgeorge@gmail.com
1065,universidad-j.-f.-kennedy,licenciatura-en-gestión-de-agroalimentos,20-Nov-06,,miss-diane-gray,f,33-Jun-30,,8512,,brandtbrandon@hotmail.com
1066,universidad-j.-f.-kennedy,licenciatura-en-psicología,21-Jan-25,,natalie-wells,f,44-May-24,,4601,,georgewilliams@hotmail.com
1067,universidad-j.-f.-kennedy,licenciatura-en-relaciones-del-trabajo-,20-Dec-05,,veronica-henderson,f,49-Mar-16,,5276,,ellisjose@hotmail.com
1068,universidad-j.-f.-kennedy,arquitectura,21-Jan-07,,john-edwards,m,26-Jul-11,,2447,,hernandezmichael@yahoo.com
1069,universidad-j.-f.-kennedy,licenciatura-en-administración-,20-Dec-23,,adam-edwards,m,18-Aug-05,,1603,,hullbrian@yahoo.com
1070,universidad-j.-f.-kennedy,farmacia,20-Nov-20,,daniel-brown,m,77-Apr-09,,8501,,jensendaniel@hotmail.com
1071,universidad-j.-f.-kennedy,licenciatura-en-gestión-de-agroalimentos,20-Oct-04,,jasmine-mitchell,f,14-May-01,,6553,,jessicaperry@hotmail.com
1072,universidad-j.-f.-kennedy,licenciatura-en-kinesiología-y-fisiatría,20-Nov-26,,catherine-martinez,f,61-Jan-30,,7100,,gjones@gmail.com
1073,universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,20-Sep-11,,dalton-jones,m,55-Jan-08,,3272,,virginialong@gmail.com
1074,universidad-j.-f.-kennedy,licenciatura-en-producción-de-bioimagenes,20-Sep-28,,thomas-robles,m,45-Oct-29,,3513,,emcconnell@gmail.com
1075,universidad-j.-f.-kennedy,diseño-industrial,20-Dec-26,,alex-roberts,m,07-Aug-04,,2185,,martinezalicia@hotmail.com
1076,universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,20-Nov-02,,matthew-santiago,m,64-Apr-30,,1636,,rebekah57@yahoo.com
1077,universidad-j.-f.-kennedy,licenciatura-en-sociología-,20-Sep-21,,melissa-herrera,f,57-Mar-09,,3132,,juliedurham@gmail.com
1078,universidad-j.-f.-kennedy,licenciatura-en-artes,20-Dec-21,,matthew-clark,m,89-Dec-17,,6706,,nelsonerika@gmail.com
1079,universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,21-Feb-01,,tyler-roberts,m,57-Dec-31,,5429,,johnsonaaron@yahoo.com
1080,universidad-j.-f.-kennedy,licenciatura-en-producción-de-bioimagenes,21-Jan-31,,sara-hall,f,11-Mar-01,,8309,,reginaldtaylor@hotmail.com
1081,universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,21-Jan-06,,stephen-mcclain,m,43-Feb-09,,7407,,wendyjones@hotmail.com
1082,universidad-j.-f.-kennedy,licenciatura-en-ciencias-ambientales,20-Nov-22,,bradley-horton-md,m,88-Nov-27,,5333,,logangreen@yahoo.com
1083,universidad-j.-f.-kennedy,ingeniería-electrónica,21-Jan-13,,kayla-walton,f,79-Nov-02,,7225,,gatesrobert@hotmail.com
1084,universidad-j.-f.-kennedy,licenciatura-en-psicología,20-Nov-25,,amy-vaughn,f,00-Sep-25,,3545,,sierra39@gmail.com
1085,universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,21-Jan-03,,anthony-hill,m,36-Jan-19,,8151,,wallacedeborah@hotmail.com
1086,universidad-j.-f.-kennedy,bioquímica,20-Dec-25,,timothy-garrison,m,08-Oct-25,,9201,,tbrady@hotmail.com
1087,universidad-j.-f.-kennedy,licenciatura-en-psicología,20-Nov-22,,mark-travis,m,01-May-30,,5779,,vjohnson@hotmail.com
1088,universidad-j.-f.-kennedy,actuario-,20-Dec-16,,veronica-fisher,f,07-Oct-29,,8117,,charlesprice@yahoo.com
1089,universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,20-Sep-06,,debra-chen,f,55-Jan-08,,5759,,smithfrank@gmail.com
1090,universidad-j.-f.-kennedy,licenciatura-en-ciencias-antropológicas,20-Sep-26,,joshua-michael,m,22-Nov-20,,2117,,waynewalker@yahoo.com
1091,universidad-j.-f.-kennedy,diseño-industrial,20-Nov-28,,lauren-hernandez,f,28-Jan-04,,7163,,williamsalexis@yahoo.com
1092,universidad-j.-f.-kennedy,licenciatura-en-gestión-de-agroalimentos,21-Jan-01,,mark-anthony,m,29-Dec-11,,2630,,luisvaughn@yahoo.com
1093,universidad-j.-f.-kennedy,ciencias-veterinarias,20-Dec-20,,joseph-schwartz,m,19-Apr-05,,5429,,ymurphy@hotmail.com
1094,universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,20-Dec-14,,kimberly-bird,f,80-Dec-12,,5303,,yknight@gmail.com
1095,universidad-j.-f.-kennedy,licenciatura-en-gestión-de-agroalimentos,20-Oct-25,,jim-maddox,m,48-Nov-22,,7228,,mitchellcaldwell@yahoo.com
1096,universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,20-Oct-04,,karen-brewer,f,21-Aug-06,,3526,,ejones@hotmail.com
1097,universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Nov-14,,kathryn-walker,f,65-Apr-10,,1870,,stephaniewilson@gmail.com
1098,universidad-j.-f.-kennedy,licenciatura-en-ciencias-antropológicas,20-Sep-25,,john-church,m,18-Jul-06,,2208,,brownamanda@yahoo.com
1099,universidad-j.-f.-kennedy,bioquímica,21-Jan-12,,donald-hurst,m,03-Jan-10,,3361,,johnsonamy@gmail.com
1100,universidad-j.-f.-kennedy,técnico-para-bioterios-,21-Jan-08,,sharon-pierce,f,21-May-08,,2113,,nathan29@hotmail.com
1101,universidad-j.-f.-kennedy,licenciatura-en-producción-de-bioimagenes,20-Sep-02,,erin-miller,f,56-May-31,,8415,,michellerichards@yahoo.com
1102,universidad-j.-f.-kennedy,diseño-industrial,20-Oct-24,,cynthia-flynn,f,25-Jan-23,,7408,,silvaelizabeth@gmail.com
1103,universidad-j.-f.-kennedy,licenciatura-en-kinesiología-y-fisiatría,20-Dec-13,,angelica-brown,f,65-Apr-07,,1629,,jean42@hotmail.com
1104,universidad-j.-f.-kennedy,licenciatura-en-psicología,20-Oct-15,,nathan-perez,m,54-Sep-30,,5620,,dixonchristine@gmail.com
1105,universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,20-Oct-16,,brian-smith,m,45-Aug-29,,8151,,barbara34@gmail.com
1106,universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,20-Oct-18,,matthew-young,m,17-Jun-28,,2764,,ohart@yahoo.com
1107,universidad-j.-f.-kennedy,ciencias-veterinarias,20-Oct-25,,adriana-pineda,f,29-Jun-13,,7530,,daniel85@yahoo.com
1108,universidad-j.-f.-kennedy,licenciatura-en-ciencias-ambientales,20-Sep-27,,austin-lawson,m,61-May-06,,3509,,ljohnson@hotmail.com
1109,universidad-j.-f.-kennedy,licenciatura-en-artes,20-Oct-29,,stanley-cox,m,92-May-24,,2717,,daltonhayley@hotmail.com
1110,universidad-j.-f.-kennedy,licenciatura-en-ciencias-ambientales,20-Nov-30,,joseph-davis,m,85-Jun-12,,2317,,travis16@gmail.com
1111,universidad-j.-f.-kennedy,diseño-industrial,20-Sep-30,,molly-garcia,f,09-Feb-24,,2848,,rickeyprice@hotmail.com
1112,universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,20-Nov-08,,david-curry,m,97-Oct-08,,2506,,spencerryan@yahoo.com
1113,universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Dec-13,,christine-tucker,f,92-Nov-15,,2252,,yvonnelee@yahoo.com
1114,universidad-j.-f.-kennedy,licenciatura-en-artes,21-Jan-08,,eric-thompson,m,73-Feb-24,,3224,,justin16@hotmail.com
1115,universidad-j.-f.-kennedy,licenciatura-en-producción-de-bioimagenes,20-Sep-17,,bailey-hull,f,31-May-04,,1644,,jeremybrown@gmail.com
1116,universidad-j.-f.-kennedy,licenciatura-en-psicología,20-Nov-01,,timothy-cooke,m,14-Jun-18,,9037,,lisadodson@yahoo.com
1117,universidad-j.-f.-kennedy,diseño-industrial,20-Oct-28,,deanna-williams,f,98-Jan-17,,7174,,samanthawilliams@yahoo.com
1118,universidad-j.-f.-kennedy,licenciatura-en-ciencias-ambientales,20-Oct-17,,richard-flores,m,91-Nov-27,,2401,,jeffrey31@gmail.com
1119,universidad-j.-f.-kennedy,licenciatura-en-ciencias-ambientales,20-Sep-10,,susan-lee,f,38-Feb-25,,6417,,timothybryant@yahoo.com
1120,universidad-j.-f.-kennedy,ingeniería-electrónica,20-Nov-09,,benjamin-stevens,m,58-Aug-12,,3252,,clarkalan@yahoo.com
1121,universidad-j.-f.-kennedy,diseño-de-imagen-y-sonido,20-Nov-05,,michelle-williams,f,12-Jan-29,,2315,,josephwright@gmail.com
1122,universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Oct-05,,jose-rasmussen,m,79-Jun-23,,2349,,jenniferbridges@hotmail.com
1123,universidad-j.-f.-kennedy,licenciatura-en-administración-,21-Jan-11,,sandra-howard,f,00-Aug-21,,8400,,lmccoy@hotmail.com
1124,universidad-j.-f.-kennedy,ingeniería-electrónica,21-Jan-13,,kathryn-jennings,f,18-Nov-01,,9407,,scott77@hotmail.com
1125,universidad-j.-f.-kennedy,licenciatura-en-kinesiología-y-fisiatría,20-Sep-22,,kristin-lee,f,90-Sep-06,,3230,,twilliams@hotmail.com
1126,universidad-j.-f.-kennedy,diseño-industrial,20-Dec-09,,candice-macdonald,f,32-Feb-19,,5547,,hroth@yahoo.com
1127,universidad-j.-f.-kennedy,licenciatura-en-artes,20-Nov-05,,craig-kerr,m,06-Jul-24,,2841,,larsonlisa@yahoo.com
1128,universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,21-Jan-05,,stacy-bailey,f,18-Jun-30,,2745,,ealexander@hotmail.com
1129,universidad-j.-f.-kennedy,licenciatura-en-administración-,20-Oct-03,,ethan-perez,m,97-Jun-10,,1731,,mcgrathkaren@hotmail.com
1130,universidad-j.-f.-kennedy,licenciatura-en-psicología,20-Nov-16,,derek-turner,m,70-Jun-12,,6411,,tanyaswanson@hotmail.com
1131,universidad-j.-f.-kennedy,ingeniería-en-informática,20-Nov-19,,megan-miller,f,50-Jul-11,,4648,,carlos08@gmail.com
1132,universidad-j.-f.-kennedy,ciencias-veterinarias,20-Dec-02,,andrew-reed,m,46-Oct-27,,8183,,ayalashane@gmail.com
1133,universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,20-Nov-15,,wendy-walters,f,47-Aug-12,,5304,,montgomeryanthony@yahoo.com
1134,universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Oct-25,,kristen-mccall,f,54-Aug-30,,2109,,fbrown@hotmail.com
1135,universidad-j.-f.-kennedy,licenciatura-en-kinesiología-y-fisiatría,20-Nov-08,,vanessa-gonzalez,f,30-Oct-04,,6531,,joneskatrina@gmail.com
1136,universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Dec-02,,micheal-santiago,m,13-Mar-22,,9313,,angelafisher@hotmail.com
1137,universidad-j.-f.-kennedy,licenciatura-en-ciencias-biológicas,20-Sep-01,,joseph-vincent,m,30-Nov-14,,5473,,mmarquez@gmail.com
1138,universidad-j.-f.-kennedy,actuario-,20-Sep-05,,sarah-quinn,f,80-Apr-14,,4132,,adrianhill@gmail.com
1139,universidad-j.-f.-kennedy,licenciatura-en-relaciones-del-trabajo-,20-Sep-26,,james-andrews,m,49-May-31,,3009,,aguilarjason@gmail.com
1140,universidad-j.-f.-kennedy,licenciatura-en-administración-,20-Dec-11,,david-schneider,m,22-Oct-10,,5264,,teresa76@gmail.com
1141,universidad-j.-f.-kennedy,licenciatura-en-relaciones-del-trabajo-,20-Dec-18,,jeffrey-maxwell,m,95-Jun-19,,6389,,jacobpeterson@hotmail.com
1142,universidad-j.-f.-kennedy,arquitectura,20-Sep-24,,danielle-maynard,f,70-Jan-18,,2935,,ambergross@hotmail.com
1143,universidad-j.-f.-kennedy,arquitectura,20-Oct-03,,alejandra-adams,f,34-Oct-15,,8109,,nelsontyler@yahoo.com
1144,universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,21-Jan-06,,tami-warner,f,74-Dec-17,,8411,,greensydney@hotmail.com
1145,universidad-j.-f.-kennedy,licenciatura-en-ciencias-ambientales,21-Jan-27,,philip-clark,m,80-Feb-14,,1686,,reidjames@yahoo.com
1146,universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,21-Jan-04,,philip-campos,m,51-Feb-15,,3200,,angela28@gmail.com
1147,universidad-j.-f.-kennedy,arquitectura,20-Dec-01,,zachary-graham,m,20-Sep-08,,4413,,danielle14@yahoo.com
1148,universidad-j.-f.-kennedy,bioquímica,20-Dec-04,,jonathan-smith,m,87-Jan-04,,3487,,karen32@yahoo.com
1149,universidad-j.-f.-kennedy,ingeniería-mecánica,20-Sep-29,,julia-savage,f,15-Sep-14,,6231,,harpermichael@gmail.com
1150,universidad-j.-f.-kennedy,contador-público-,20-Sep-04,,steve-marquez,m,19-Aug-03,,7221,,matthewhernandez@hotmail.com
1151,universidad-j.-f.-kennedy,ingeniería-electrónica,20-Oct-20,,christine-murphy,f,17-May-12,,1913,,whitejeremy@gmail.com
1152,universidad-j.-f.-kennedy,licenciatura-en-gestión-de-agroalimentos,21-Jan-29,,david-bolton,m,55-May-12,,2257,,jeremyfisher@gmail.com
1153,universidad-j.-f.-kennedy,actuario-,20-Dec-13,,jacqueline-perez,f,18-Oct-01,,1802,,micheal19@hotmail.com
1154,universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Nov-09,,james-hanson,m,75-May-30,,6333,,thomascatherine@gmail.com
1155,universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,20-Nov-12,,monique-garcia,f,58-May-05,,9040,,robertslaura@gmail.com
1156,universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,20-Dec-05,,megan-kirby,f,21-Aug-06,,3283,,gkim@hotmail.com
1157,universidad-j.-f.-kennedy,agronomía,20-Sep-29,,stephanie-brooks,f,16-Dec-18,,4126,,jillianzamora@gmail.com
1158,universidad-j.-f.-kennedy,técnico-para-bioterios-,20-Oct-12,,tracy-gonzalez,f,33-Apr-04,,2763,,kmorris@gmail.com
1159,universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,20-Sep-15,,john-perry,m,83-Dec-07,,8160,,katie76@gmail.com
1160,universidad-j.-f.-kennedy,técnico-para-bioterios-,20-Sep-08,,victoria-malone,f,27-Oct-20,,2728,,fisherashley@yahoo.com
