,university,career,inscription_date,last_name,first_name,gender,fecha_nacimiento,location,email,postal_code,_age_ins_0,_age_ins_1,_age_ins_2,age
1064,universidad del salvador,ingeniería mecánica,2020-12-13,meza,glenn,male,1917-06-14,bajo de raco,jhart@yahoo.com,4103,3.499045154931313,103.50109858518655,103,103
1065,universidad del salvador,ingeniería en informática,2020-09-10,palmer,joshua,male,1987-01-07,la porteña,mark21@hotmail.com,7241,33.67625618595864,33.67625618595864,33,33
1066,universidad del salvador,ingeniería en informática,2021-01-04,greene,eric,male,1933-06-29,claypole,janicerobertson@gmail.com,1849,-12.482118044860606,87.51993538539463,87,87
1067,universidad del salvador,diseño de imagen y sonido,2020-11-25,robinson,kirk,male,1960-09-26,alto pencoso,xthompson@yahoo.com,5724,-39.836546951682784,60.16550647857245,60,60
1068,universidad del salvador,ingeniería electrónica,2020-10-11,spencer,michael,male,1928-04-01,caminera samborombon,jack76@gmail.com,7130,-7.471748222071637,92.5303052081836,92,92
1069,universidad del salvador,licenciatura en gestión de agroalimentos,2020-12-22,wright,deborah,female,1976-01-23,arroyo de la ventana,whitneygarza@yahoo.com,8521,44.91536444964647,44.91536444964647,44,44
1070,universidad del salvador,actuario,2020-09-30,zuniga,jennifer,female,1985-09-02,barranquitas,vincentlaura@gmail.com,3000,35.07806457353676,35.07806457353676,35,35
1071,universidad del salvador,farmacia,2021-01-20,kramer,carl,male,1951-11-19,ambrosetti,kristopher60@gmail.com,2352,-30.828832898690596,69.17322053156465,69,69
1072,universidad del salvador,diseño de imagen y sonido,2020-10-27,holland,sara,female,1918-12-29,costa del este,jeffreyfitzgerald@gmail.com,7108,1.8289218806683232,101.83097531092356,101,101
1073,universidad del salvador,ingeniería electrónica,2020-12-10,shaw,michelle,female,1919-05-01,camino centenario km 11500,raymond31@yahoo.com,1896,1.612627227116231,101.61468065737147,101,101
1074,universidad del salvador,licenciatura en ciencias geológicas,2020-12-25,sullan,jay,male,1907-08-06,colonia arocena ina,vcook@hotmail.com,3231,13.388365264173803,113.39041869442904,113,113
1075,universidad del salvador,licenciatura en ciencias de la educación,2020-09-17,soto,kathy,female,1939-01-30,colonia baron hirsch,randallrogers@yahoo.com,6441,-18.368618109885897,81.63343532036934,81,81
1076,universidad del salvador,licenciatura en ciencias antropológicas,2020-12-10,cantrell,crystal,female,2002-12-27,faro san antonio,jessica77@hotmail.com,7103,17.955194151830632,17.955194151830632,17,17
1077,universidad del salvador,licenciatura en ciencias ambientales,2021-01-16,lane,katherine,female,1933-04-30,colonia la india,brangel@gmail.com,6352,-12.284988740357434,87.71706468989781,87,87
1078,universidad del salvador,ingeniería mecánica,2020-09-01,knight,tiffany,female,1976-09-08,alfredo demarchi,bwarner@gmail.com,6533,43.98173816026339,43.98173816026339,43,43
1079,universidad del salvador,diseño de imagen y sonido,2020-11-02,moore,jeremy,male,1921-11-18,colman,wvaldez@hotmail.com,7201,-1.0431425696626213,98.95891086059262,98,98
1080,universidad del salvador,agronomía,2020-09-09,gonzalez,kimberly,female,1992-06-24,avestruz,schmidtmaria@hotmail.com,8183,28.21139380000958,28.21139380000958,28,28
1081,universidad del salvador,licenciatura en artes,2020-10-17,king,bryan,male,1932-03-08,lomas de zamora,charlesbailey@hotmail.com,1832,-11.389693149072192,88.61236028118304,88,88
1082,universidad del salvador,licenciatura en ciencias biológicas,2020-11-10,carroll,william,male,1966-05-09,bajo de los huesos,nelsonbrian@hotmail.com,9103,-45.49306282812104,54.5089906021342,54,54
1083,universidad del salvador,licenciatura en ciencia política,2021-01-31,adams,krista,female,1944-05-09,el molle,hmorgan@yahoo.com,5350,-23.269471652395325,76.73258177785992,76,76
1084,universidad del salvador,licenciatura en kinesiología y fisiatría,2021-01-19,johnson,kristen,female,1954-10-23,huanqueros,fitzpatrickeric@gmail.com,3076,-33.7583933961683,66.24366003408694,66,66
1085,universidad del salvador,contador público,2020-09-17,jimenez,jennifer,female,1995-11-21,cora,tbailey@yahoo.com,2631,24.8246028323648,24.8246028323648,24,24
1086,universidad del salvador,ingeniería en informática,2020-12-16,stein,micheal,male,1985-02-10,achaval rodriguez,diazronald@hotmail.com,2344,35.84741644250053,35.84741644250053,35,35
1087,universidad del salvador,licenciatura en terapia ocupacional,2020-12-17,holt,mark,male,1982-03-12,arsenal de guerra san lorenzo,austin38@hotmail.com,2156,38.76876321895727,38.76876321895727,38,38
1088,universidad del salvador,licenciatura en administración,2020-11-30,foley,emily,female,1910-09-26,anasagasti,andreathomas@yahoo.com,6607,10.17953825198327,110.18159168223852,110,110
1089,universidad del salvador,ciencias veterinarias,2020-11-08,cruz,sarah,female,1949-11-19,aldecon,rhondacarlson@hotmail.com,7406,-29.030027995099147,70.9720254351561,70,70
1090,universidad del salvador,licenciatura en ciencias antropológicas,2020-11-30,griffin,darrell,male,1935-04-26,villa lerga,bradley12@gmail.com,5424,-14.40139085675955,85.6006625734957,85,85
1091,universidad del salvador,licenciatura en ciencia y tecnología de alimentos,2020-11-24,sparks,jacob,male,1989-01-18,colonia egido,cassie03@yahoo.com,3240,31.85007221229731,31.85007221229731,31,31
1092,universidad del salvador,licenciatura en relaciones del trabajo,2020-12-24,soto,aaron,male,1942-07-01,calera,kristirichardson@hotmail.com,3281,-21.51721116792268,78.48484226233256,78,78
1093,universidad del salvador,licenciatura en planificación y diseño del paisaje,2020-10-04,kent,joseph,male,1940-09-22,peyrano,brandonmccormick@hotmail.com,2113,-19.967555801967187,80.03449762828805,80,80
1094,universidad del salvador,farmacia,2020-09-18,martinez,earl,male,1911-02-14,abra rica,william80@hotmail.com,4178,9.593626152487731,109.59567958274297,109,109
1095,universidad del salvador,licenciatura en artes,2020-11-10,armstrong,matthew,male,1988-05-11,cantera aguirre,ocohen@hotmail.com,7000,32.50169407996057,32.50169407996057,32,32
1096,universidad del salvador,licenciatura en ciencias biológicas,2020-09-26,alvarado,charles,male,1935-07-23,san francisco solano,qparsons@gmail.com,1881,-14.820290628828792,85.18176280142644,85,85
1097,universidad del salvador,licenciatura en administración,2020-11-29,harris,joshua,male,1975-04-16,arbol solo,oliviarivera@hotmail.com,3230,45.62448236445649,45.62448236445649,45,45
1098,universidad del salvador,ingeniería en informática,2020-11-10,holt,matthew,male,1919-09-17,nonogasta,barbara91@gmail.com,5372,1.149920942935173,101.15197437319041,101,101
1099,universidad del salvador,técnico para bioterios,2020-10-16,larsen,diane,female,1998-01-05,general san martin,fmontgomery@hotmail.com,1650,22.779386298144384,22.779386298144384,22,22
1100,universidad del salvador,actuario,2021-01-23,smith,amy,female,1983-08-18,cerro aconcagua,andrew80@gmail.com,5500,37.435402506553864,37.435402506553864,37,37
1101,universidad del salvador,arquitectura,2021-01-20,hammond,derrick,male,1951-10-15,cholila,jamietanner@hotmail.com,9217,-30.733006153446,69.26904727680925,69,69
1102,universidad del salvador,ingeniería mecánica,2020-10-05,orozco,jonathan,male,1915-07-02,algarrobal puisoye,nicole35@hotmail.com,3405,5.262257267431911,105.26431069768715,105,105
1103,universidad del salvador,licenciatura en ciencias ambientales,2020-09-16,norris,jacob,male,1962-01-26,bellocq,nicolenelson@yahoo.com,6535,-41.361561154575384,58.640492275679854,58,58
1104,universidad del salvador,licenciatura en ciencias antropológicas,2021-01-30,miller,leah,female,1942-05-26,aguas buenas,kristin83@yahoo.com,6228,-21.317343956412522,78.68470947384272,78,78
1105,universidad del salvador,licenciatura en ciencias biológicas,2020-09-23,cobb,martin,male,1957-08-22,la punta,rebeccagordon@hotmail.com,5710,-36.91246226821906,63.08959116203618,63,63
1106,universidad del salvador,licenciatura en ciencias ambientales,2020-10-30,sanchez,thomas,male,1980-05-07,adolfo van praet,todd46@hotmail.com,6212,40.482693005332074,40.482693005332074,40,40
1107,universidad del salvador,licenciatura en ciencias biológicas,2020-10-24,atkinson,kevin,male,1911-02-14,berisso,cgonzales@hotmail.com,2848,9.692190804739317,109.69424423499456,109,109
1108,universidad del salvador,actuario,2020-10-16,campos,crystal,female,1918-08-22,abalo,websterdon@gmail.com,3466,2.151994907492967,102.15404833774821,102,102
1109,universidad del salvador,técnico para bioterios,2020-09-29,montgomery,tracy,female,1929-07-25,estancias,keithhernandez@gmail.com,2909,-8.818798469509984,91.18325496074526,91,91
1110,universidad del salvador,licenciatura en terapia ocupacional,2020-12-30,stone,jennifer,female,1961-08-22,paso de los andes,annbass@hotmail.com,5503,-40.644229518744396,59.35782391151085,59,59
1111,universidad del salvador,licenciatura en kinesiología y fisiatría,2021-01-29,wilson,rachel,female,1912-08-18,granadero baigorria,yolandabaker@gmail.com,2152,8.449181023566535,108.45123445382177,108,108
1112,universidad del salvador,licenciatura en ciencia política,2021-01-19,griffin,mark,male,1975-05-20,la legua,mcbriderebecca@yahoo.com,5411,45.67102678357529,45.67102678357529,45,45
1113,universidad del salvador,licenciatura en artes,2020-09-18,thomas,stanley,male,1906-04-14,algarrobo,sancheznicholas@yahoo.com,2935,14.431507833836424,114.43356126409167,114,114
1114,universidad del salvador,ingeniería en informática,2021-01-16,jensen,wendy,female,1926-12-18,ireneo portela,becky66@hotmail.com,2943,-5.919354949109153,94.08269848114608,94,94
1115,universidad del salvador,medicina,2020-09-18,wells,breanna,female,1956-01-29,25 de mayo,josephthompson@yahoo.com,3363,-35.362806902263564,64.63924652799167,64,64
1116,universidad del salvador,licenciatura en gestión de agroalimentos,2021-02-01,welch,vincent,male,1909-04-01,casbas,garrett30@yahoo.com,6417,11.838709898218307,111.84076332847354,111,111
1117,universidad del salvador,contador público,2020-12-11,flores,tammy,female,1961-08-02,colonia la india,michael50@hotmail.com,6352,-40.64149161173741,59.36056181851784,59,59
1118,universidad del salvador,licenciatura en ciencias antropológicas,2020-12-07,rogers,kristin,female,1957-05-28,cañadon chileno,michaelharrison@yahoo.com,8417,-36.47165924009391,63.53039419016133,63,63
1119,universidad del salvador,licenciatura en planificación y diseño del paisaje,2020-12-27,bautista,charles,male,2003-12-04,villa olivari,colemanmichael@gmail.com,3486,17.06537437455937,17.06537437455937,17,17
1120,universidad del salvador,farmacia,2020-11-22,mccarthy,scott,male,1932-10-28,algarrobo,jon76@yahoo.com,2935,-11.931798736455915,88.07025469379933,88,88
1121,universidad del salvador,medicina,2020-09-17,case,nicholas,male,1967-07-22,la dulce,xnorris@gmail.com,7637,-46.842850982566375,53.15920244768886,53,53
1122,universidad del salvador,licenciatura en ciencia y tecnología de alimentos,2020-10-11,houston,jeffrey,male,1971-08-29,estacion yerua,deborah60@gmail.com,3214,-50.88126381787443,49.12078961238082,49,49
1123,universidad del salvador,medicina,2020-12-08,anderson,belinda,female,1989-09-20,alto lindo,hayley27@hotmail.com,5883,31.217615693682966,31.217615693682966,31,31
1124,universidad del salvador,licenciatura en ciencias de la computación,2021-01-01,smith,barbara,female,1916-11-12,mercado central,epeters@hotmail.com,1771,4.136977487559635,104.13903091781488,104,104
1125,universidad del salvador,arquitectura,2021-01-04,brooks,richard,male,1943-10-03,arana,lesliechandler@yahoo.com,1909,-22.74379350705353,77.2582599232017,77,77
1126,universidad del salvador,licenciatura en ciencias biológicas,2020-12-13,mckee,ann,female,1915-04-16,colonia centenario,kristytaylor@yahoo.com,3109,5.661991690452234,105.66404512070747,105,105
1127,universidad del salvador,diseño de imagen y sonido,2020-09-23,collins,gregory,male,1995-07-31,ingenio la providencia,haleykevin@hotmail.com,4145,25.150413766196433,25.150413766196433,25,25
1128,universidad del salvador,medicina,2021-01-30,hampton,james,male,1937-01-03,lavalle,bwood@gmail.com,5343,-15.926405059652149,84.07564837060309,84,84
1129,universidad del salvador,técnico para bioterios,2020-10-05,mcguire,joseph,male,1943-01-04,colonia hinojo,dawn77@yahoo.com,7318,-22.248232338788615,77.75382109146663,77,77
1130,universidad del salvador,bioquímica,2020-11-13,simon,eric,male,1934-08-27,barrio la luisa,michaeladams@hotmail.com,7400,-13.785361780187136,86.2166916500681,86,86
1131,universidad del salvador,licenciatura en psicología,2020-11-03,henson,lisa,female,1978-07-19,carilo,cynthiahoward@yahoo.com,7167,42.29518744395847,42.29518744395847,42,42
1132,universidad del salvador,licenciatura en musicoterapia,2020-10-12,buckley,brian,male,1972-06-12,campo quirno,browningchristopher@gmail.com,2607,48.335010301375114,48.335010301375114,48,48
1133,universidad del salvador,licenciatura en ciencias biológicas,2021-01-17,cooper,kristy,female,1945-04-13,lomas del mirador,kevin16@yahoo.com,1752,-24.23595282586227,75.76610060439297,75,75
1134,universidad del salvador,actuario,2020-12-10,taylor,juan,male,1942-04-10,bajastine,juliehenry@hotmail.com,4164,-21.331033491447464,78.67101993880777,78,78
1135,universidad del salvador,licenciatura en musicoterapia,2020-11-13,davis,pamela,female,1977-11-20,anta,allenmichael@gmail.com,4434,42.982402102712584,42.982402102712584,42,42
1136,universidad del salvador,licenciatura en artes,2020-09-11,graves,ana,female,1912-08-26,bajo guazu,rosalesclaudia@gmail.com,3421,8.043970786532235,108.04602421678747,108,108
1137,universidad del salvador,licenciatura en kinesiología y fisiatría,2020-10-07,holden,debbie,female,1922-01-22,alto lindo,turnerpamela@gmail.com,5883,-1.2922921072985756,98.70976132295667,98,98
1138,universidad del salvador,licenciatura en ciencias geológicas,2020-10-12,graves,timothy,male,1916-01-07,campo de talamayo,terri10@yahoo.com,4158,4.763958192160003,104.76601162241525,104,104
1139,universidad del salvador,agronomía,2020-11-20,bauer,regina,female,1985-03-20,calchaqui,hwells@yahoo.com,3050,35.67219039405327,35.67219039405327,35,35
1140,universidad del salvador,licenciatura en ciencias ambientales,2020-11-10,norman,sana,female,1909-01-18,haedo,kcohen@hotmail.com,1706,11.811330828148423,111.81338425840366,111,111
1141,universidad del salvador,arquitectura,2021-01-28,roberts,nicole,female,1934-09-27,capdepont,gateskatherine@gmail.com,6612,-13.662155964872653,86.33989746538259,86,86
1142,universidad del salvador,ciencias veterinarias,2020-09-22,walsh,michelle,female,1973-09-22,arroyo corto,jessicanewman@hotmail.com,8172,47.00164958897171,47.00164958897171,47,47
1143,universidad del salvador,licenciatura en ciencias antropológicas,2020-10-30,chapman,heather,female,2002-01-23,colonia leiva,anthony73@yahoo.com,3326,18.76835253290622,18.76835253290622,18,18
1144,universidad del salvador,licenciatura en artes,2020-10-27,sparks,jason,male,1913-04-02,el pimpollo,tammy47@hotmail.com,5717,7.570312874323224,107.57236630457847,107,107
1145,universidad del salvador,licenciatura en ciencias antropológicas,2021-01-23,copeland,amy,female,2005-01-28,colonia hardy,jeremypotter@hotmail.com,3592,15.986639013805895,15.986639013805895,15,15
1146,universidad del salvador,licenciatura en planificación y diseño del paisaje,2020-12-26,oneal,joseph,male,1946-04-10,hito 45,lewischristopher@hotmail.com,9039,-25.287309116545856,74.71474431370939,74,74
1147,universidad del salvador,farmacia,2020-09-12,wilkins,kristopher,male,1958-09-09,carrizal norte,hughesrachel@yahoo.com,3433,-37.99119762897253,62.01085580128271,62,62
1148,universidad del salvador,licenciatura en ciencia política,2020-12-02,beard,erin,female,1931-06-08,colonia jauregui,kaylacole@gmail.com,5622,-10.513562906835869,89.48849052341937,89,89
1149,universidad del salvador,licenciatura en producción de bioimagenes,2020-09-03,frederick,lauren,female,1924-04-19,cari larquea,colton79@yahoo.com,7119,-3.6249888772527843,96.37706455300246,96,96
1150,universidad del salvador,ingeniería electrónica,2020-12-22,mcfarland,keith,male,1928-11-19,arbol verde,frankwiggins@gmail.com,5715,-7.909813343189798,92.09224008706545,92,92
1151,universidad del salvador,licenciatura en ciencias geológicas,2020-10-29,trujillo,vincent,male,1910-03-23,calderon,douglas08@yahoo.com,8101,10.60391383806649,110.60596726832173,110,110
1152,universidad del salvador,técnico para bioterios,2020-09-10,conner,christine,female,1936-07-25,cañada seca,justinbrown@yahoo.com,5603,-15.87164691951238,84.13040651074286,84,84
1153,universidad del salvador,bioquímica,2020-11-01,bender,jeffrey,male,1917-11-12,colonia la yerba,christopher36@yahoo.com,2451,2.9706291025825307,102.97268253283777,102,102
1154,universidad del salvador,ingeniería en informática,2021-01-03,buchanan,robert,male,1967-07-11,avena,laura48@gmail.com,2449,-46.51704004873474,53.485013381520496,53,53
1155,universidad del salvador,licenciatura en sociología,2020-09-15,english,sydney,female,1948-02-25,esmeralda,jerryarmstrong@yahoo.com,2456,-27.4447798380528,72.55727359220243,72,72
1156,universidad del salvador,licenciatura en ciencias de la computación,2020-09-01,doyle,carol,female,1906-07-27,colonia la blanquita,anthony88@gmail.com,3254,14.100221085990814,114.10227451624606,114,114
1157,universidad del salvador,medicina,2020-09-15,fisher,jason,male,1907-03-27,bajo las tunas,stoutlarry@hotmail.com,3017,13.473240381390447,113.47529381164568,113,113
1158,universidad del salvador,diseño de imagen y sonido,2020-09-19,gallagher,sarah,female,1914-08-26,ayui parada,edwardhendricks@hotmail.com,3204,6.067201927486533,106.06925535774178,106,106
1159,universidad del salvador,ingeniería en informática,2021-01-09,kline,austin,male,1940-06-05,cortaderas,duncanjeffrey@hotmail.com,4237,-19.403546958527553,80.59850647172769,80,80
1160,universidad del salvador,actuario,2020-11-07,kane,kimberly,female,1977-02-11,chamical,rachelbrown@hotmail.com,5380,43.73806443664141,43.73806443664141,43,43
1161,universidad del salvador,licenciatura en ciencia política,2020-12-03,roach,allison,female,1908-08-14,la morocha,kristina87@hotmail.com,2613,12.304154089406353,112.3062075196616,112,112
1162,universidad del salvador,licenciatura en ciencia política,2020-12-26,anderson,angela,female,1987-01-01,cantera aguirre,smithdavid@yahoo.com,7000,33.985639677748345,33.985639677748345,33,33
1163,universidad del salvador,licenciatura en planificación y diseño del paisaje,2021-01-17,villanueva,margaret,female,1920-06-19,bahia creek,raven83@yahoo.com,8501,0.5804362854815637,100.5824897157368,100,100
1164,universidad del salvador,diseño industrial,2021-01-30,ross,katelyn,female,1959-07-11,campo charo,pclarke@yahoo.com,2512,-38.442952285125635,61.5591011451296,61,61
1165,universidad del salvador,licenciatura en planificación y diseño del paisaje,2020-12-10,lawrence,robert,male,2005-07-16,la banda,dominguezscott@hotmail.com,4133,15.403464821317344,15.403464821317344,15,15
1166,universidad del salvador,bioquímica,2020-09-09,wong,sheila,female,1986-03-23,20 de septiembre,smartin@gmail.com,3158,34.467511310978324,34.467511310978324,34,34
1167,universidad del salvador,ingeniería en informática,2020-10-21,lany,bruce,male,1964-12-01,arroyo salado,odavis@hotmail.com,8532,-44.11315769659883,55.888895733656405,55,55
1168,universidad del salvador,licenciatura en planificación y diseño del paisaje,2020-11-25,english,john,male,1920-07-26,algarrobal puisoye,eringarcia@hotmail.com,3405,0.3340246548525979,100.33607808510784,100,100
1169,universidad del salvador,licenciatura en ciencias de la computación,2021-01-05,lewis,ryan,male,1964-11-27,aldea santa maria,kkent@gmail.com,3123,-43.894125136039754,56.10792829421549,56,56
1170,universidad del salvador,agronomía,2020-10-02,martin,stephanie,female,1934-12-05,ceres,nsanchez@yahoo.com,2340,-14.174144575179504,85.82790885507573,85,85
1171,universidad del salvador,diseño industrial,2020-11-22,ramirez,courtney,female,1910-02-01,el chalten,sarah63@yahoo.com,9301,10.80651895658364,110.80857238683888,110,110
1172,universidad del salvador,técnico para bioterios,2020-10-11,collins,tara,female,1969-11-17,burzaco,oflores@yahoo.com,1852,-49.10162426333189,50.900429166923345,50,50
1173,universidad del salvador,diseño de imagen y sonido,2021-01-11,stein,jordan,female,1939-05-25,barrio la union,xroberts@yahoo.com,4648,-18.36588020287891,81.63617322737633,81,81
1174,universidad del salvador,técnico para bioterios,2020-11-14,johnson,crystal,female,2005-07-09,la primavera,hrose@gmail.com,7543,15.351444588184563,15.351444588184563,15,15
1175,universidad del salvador,licenciatura en ciencias ambientales,2020-10-03,saunders,katie,female,1965-01-14,las palmas,ofreeman@yahoo.com,2806,-44.28290793103212,55.71914549922312,55,55
1176,universidad del salvador,licenciatura en ciencias de la computación,2021-01-01,chavez,julian,male,1967-12-31,campo pesoa,shawrebecca@yahoo.com,2173,-46.99617377495773,53.005879655297505,53,53
1177,universidad del salvador,técnico para bioterios,2020-11-27,hughes,sue,female,1921-01-08,agua amarilla la hoyada,sandrajimenez@gmail.com,4139,-0.11499209429351732,99.88706133596172,99,99
1178,universidad del salvador,diseño de imagen y sonido,2021-01-01,blanchard,alan,male,1977-12-05,campo garabato,deanthomas@hotmail.com,3572,43.07549094095019,43.07549094095019,43,43
1179,universidad del salvador,agronomía,2020-09-24,davila,kimberly,female,1955-02-13,capitan solari,williamskara@hotmail.com,3515,-34.38811200777565,65.61394142247958,65,65
1180,universidad del salvador,licenciatura en psicología,2020-12-05,smith,john,male,1937-03-30,alpachiri,timothy61@gmail.com,4149,-16.315187854644517,83.68686557561072,83,83
1181,universidad del salvador,licenciatura en relaciones del trabajo,2020-12-06,hardy,teresa,female,1919-07-11,agua salada,stewartstacey@yahoo.com,4740,1.407284201592093,101.40933763184734,101,101
1182,universidad del salvador,licenciatura en terapia ocupacional,2020-09-01,ross,tyler,male,1929-09-09,arroyo de la cruz,martinezstephanie@gmail.com,2813,-9.021403588027132,90.9806498422281,90,90
1183,universidad del salvador,ciencias veterinarias,2020-11-22,curtis,molly,female,1917-06-28,arañita,anna26@yahoo.com,3423,3.403218409686715,103.40527183994196,103,103
1184,universidad del salvador,ingeniería mecánica,2020-10-15,benson,chad,male,1946-07-11,colonia campo piaggio,daniel70@hotmail.com,2252,-25.73632586569197,74.26572756456326,74,74
1185,universidad del salvador,licenciatura en kinesiología y fisiatría,2020-09-09,moore,sean,male,1960-10-20,villars,thomasolivia@yahoo.com,1731,-40.113075559388626,59.88897787086662,59,59
1186,universidad del salvador,licenciatura en gestión de agroalimentos,2020-11-05,morris,nathan,male,1947-05-22,colonia hardy,elizabeth81@hotmail.com,3592,-26.541270525746594,73.46078290450865,73,73
1187,universidad del salvador,ingeniería en informática,2020-09-04,faulkner,joyce,female,2004-03-12,arana,moorechristopher@gmail.com,1909,16.482200182070816,16.482200182070816,16,16
1188,universidad del salvador,contador público,2020-09-21,tyler,nicole,female,1924-12-01,benavidez,amycontreras@gmail.com,1621,-4.194473534706393,95.80757989554884,95,95
1189,universidad del salvador,ingeniería en informática,2021-01-19,hill,patrick,male,1971-01-29,altamira,jacob66@gmail.com,6601,-50.02703683169401,49.97501659856123,49,49
1190,universidad del salvador,licenciatura en terapia ocupacional,2020-12-29,davis,paula,female,1972-06-10,alumine,rebecca60@yahoo.com,8345,48.55404286193419,48.55404286193419,48,48
1191,universidad del salvador,ingeniería mecánica,2020-09-14,oneal,terri,female,1911-07-07,kilometro 47,wandamiller@gmail.com,5624,9.19115382246042,109.19320725271567,109,109
1192,universidad del salvador,licenciatura en artes,2021-01-25,davis,thomas,male,1990-05-26,huanguelen,clarkalexis@yahoo.com,7545,30.670034292285262,30.670034292285262,30,30
1193,universidad del salvador,medicina,2021-01-26,rios,christine,female,1983-05-07,lavalle,xchapman@hotmail.com,5343,37.72562064929465,37.72562064929465,37,37
1194,universidad del salvador,licenciatura en psicología,2020-10-08,quinn,sheri,female,1984-04-27,san mayol,derek21@gmail.com,7519,36.449755984038,36.449755984038,36,36
1195,universidad del salvador,licenciatura en sociología,2021-01-12,david,donna,female,1910-01-30,colonia los zapallos,jacob43@hotmail.com,3003,10.95162802795403,110.95368145820927,110,110
1196,universidad del salvador,licenciatura en sociología,2021-01-13,ryan,holly,female,1998-12-19,francisco madero,pottsemma@gmail.com,6472,22.07026838333436,22.07026838333436,22,22
1197,universidad del salvador,contador público,2020-11-11,davis,ew,male,1992-06-24,aldea chaleco,kathleen94@yahoo.com,3116,28.383881941449857,28.383881941449857,28,28
1198,universidad del salvador,licenciatura en ciencia política,2020-12-09,clark,eric,male,1972-01-05,alto grande,heathernguyen@hotmail.com,5572,48.92913612189162,48.92913612189162,48,48
1199,universidad del salvador,licenciatura en kinesiología y fisiatría,2020-10-23,rera,susan,female,1923-02-26,deferrari,timothy67@yahoo.com,7521,-2.3436483979821627,97.65840503227308,97,97
1200,universidad del salvador,licenciatura en administración,2021-01-16,pugh,rebecca,female,2003-08-10,b los aromos san patricio,alishaenglish@yahoo.com,1727,17.437729727509804,17.437729727509804,17,17
1201,universidad del salvador,licenciatura en ciencias de la computación,2020-09-15,huang,penny,female,1988-11-23,campo salusso,robert89@hotmail.com,6369,31.811741514199472,31.811741514199472,31,31
1202,universidad del salvador,licenciatura en ciencias antropológicas,2020-09-16,oler,john,male,1996-11-28,francisco madero,kevinperez@hotmail.com,6472,23.800625611751098,23.800625611751098,23,23
1203,universidad del salvador,agronomía,2020-12-04,walker,paula,female,1950-06-11,arroyo corto,daltonjustin@gmail.com,8172,-29.517375442343102,70.48467798791214,70,70
1204,universidad del salvador,contador público,2020-12-02,martin,russell,male,1913-02-12,arroyo corto,tyler82@gmail.com,8172,7.803034969917246,107.8050884001725,107,107
1205,universidad del salvador,licenciatura en gestión de agroalimentos,2021-01-09,rose,julie,female,1993-03-04,villani,vfox@hotmail.com,2400,27.852727982094088,27.852727982094088,27,27
1206,universidad del salvador,contador público,2020-11-06,reed,daniel,male,1952-12-15,campo la flor los ralos,millerlori@hotmail.com,4182,-32.10743547095423,67.89461795930102,67,67
1207,universidad del salvador,licenciatura en administración,2020-09-15,brown,timothy,male,1952-09-21,barranqueras,logan69@gmail.com,3503,-32.017084539723605,67.98496889053163,67,67
1208,universidad del salvador,licenciatura en ciencias de la educación,2020-09-28,hernandez,eric,male,1918-07-26,cavour,chickman@gmail.com,3081,2.1766360705558636,102.1786895008111,102,102
1209,universidad del salvador,licenciatura en gestión de agroalimentos,2020-10-28,williams,emma,female,1948-07-13,carmen,rharvey@gmail.com,2618,-27.707618910723696,72.29443451953155,72,72
1210,universidad del salvador,licenciatura en sociología,2021-02-01,mcclure,melissa,female,1916-12-21,cailomuta,rickey75@gmail.com,6339,4.115074231503727,104.11712766175897,104,104
1211,universidad del salvador,licenciatura en producción de bioimagenes,2020-09-23,gomez,janet,female,1951-09-04,america unida,cheryl42@yahoo.com,1862,-30.9465628999911,69.05549053026414,69,69
1212,universidad del salvador,licenciatura en producción de bioimagenes,2020-10-28,hudson,joshua,male,1918-03-21,arroyo del pescado,ericwilliams@gmail.com,1923,2.606487470653059,102.6085409009083,102,102
1213,universidad del salvador,licenciatura en ciencias de la computación,2020-11-03,hartman,christopher,male,1944-02-24,cañadita,shane64@yahoo.com,3052,-23.307802350493166,76.69425107976208,76,76
1214,universidad del salvador,licenciatura en psicología,2020-12-07,gilbert,denise,female,1989-10-31,villa hipodromo,freed@hotmail.com,5547,31.102623599389446,31.102623599389446,31,31
1215,universidad del salvador,diseño industrial,2020-12-08,barry,brandon,male,1945-02-06,agua amarilla la hoyada,heather53@yahoo.com,4139,-24.16476724368057,75.83728618657467,75,75
1216,universidad del salvador,arquitectura,2020-11-22,short,daniel,male,1971-03-03,el guanaco,cindyhall@yahoo.com,6205,-50.27618636932996,49.725867060925275,49,49
1217,universidad del salvador,licenciatura en ciencias geológicas,2021-01-22,bates,peter,male,1939-04-11,agua de dionisio,carpentercarl@hotmail.com,4751,-18.21529531749454,81.7867581127607,81,81
1218,universidad del salvador,licenciatura en psicología,2020-11-13,porter,mary,female,1978-07-28,base aeronaval punta indio,rasmussenmark@hotmail.com,1919,42.29792535096546,42.29792535096546,42,42
1219,universidad del salvador,contador público,2020-10-13,martinez,tiffany,female,1908-01-22,bañado norte,cross@hotmail.com,3400,12.725791768482583,112.72784519873782,112,112
1220,universidad del salvador,contador público,2020-09-15,thompson,brandon,male,1938-03-26,agua de los manantiales,farroyo@hotmail.com,5549,-17.525342751733437,82.4767106785218,82,82
1221,universidad del salvador,licenciatura en planificación y diseño del paisaje,2020-10-05,jones,shannon,female,1979-06-02,baradero,johnsonanthony@yahoo.com,2942,41.34513371253345,41.34513371253345,41,41
