,university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
944,universidad nacional de jujuy,licenciatura en ciencia política ,2020/12/26,karl,reynolds,male,95,3315,angelina,derrickgonzalez@gmail.com
945,universidad nacional de jujuy,diseño industrial,2020/12/18,samuel,nash,male,39,3315,melincue,heather97@hotmail.com
946,universidad nacional de jujuy,agronomía,2020/12/24,crystal,johnson,female,106,3315,chimpay,matthewbarnes@gmail.com
947,universidad nacional de jujuy,técnico para bioterios ,2020/12/29,gina,davis,female,76,3315,barrio la luisa,erinserrano@hotmail.com
948,universidad nacional de jujuy,licenciatura en musicoterapia,2020/10/16,daniel,brown,male,109,6509,avia terai,edward75@yahoo.com
949,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/10/05,luis,jackson,male,95,6509,juan maria gutierrez,nathan85@gmail.com
950,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/12/30,eric,rhodes,male,37,5750,el araza,othomas@hotmail.com
951,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/10/17,susan,hensley,female,24,1682,agua de la piedra,michael37@yahoo.com
952,universidad nacional de jujuy,bioquímica,2020/10/01,cindy,david,female,59,7403,caminera samborombon,thomas13@gmail.com
953,universidad nacional de jujuy,licenciatura en sociología ,2021/01/27,shawn,elliott,male,47,7403,cuartel v,rcalderon@hotmail.com
954,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/09/06,nancy,hall,female,59,7403,cabaña el cisne,kentlaura@gmail.com
955,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/10/14,benjamin,holloway,male,109,1825,alberto gerchunoff,michaelmoody@hotmail.com
956,universidad nacional de jujuy,arquitectura,2020/12/05,janet,gallegos,female,62,1825,costa del este,jessica07@gmail.com
957,universidad nacional de jujuy,ingeniería en informática,2020/12/27,jessica,porter,female,54,5438,catua,austinsanchez@hotmail.com
958,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2021/01/20,kristen,phillips,female,94,5438,abalo,fsparks@gmail.com
959,universidad nacional de jujuy,diseño de imagen y sonido,2020/12/07,brandon,dawson,male,87,3040,est jauregui va flandria,steven51@yahoo.com
960,universidad nacional de jujuy,licenciatura en psicología,2021/01/10,thomas,sawyer,male,49,3040,atreuco,denise29@hotmail.com
961,universidad nacional de jujuy,licenciatura en artes,2021/01/14,,kelli hoffman dvm,female,55,4513,acostilla,williammiller@yahoo.com
962,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/09/11,james,tucker,male,24,4513,baños lunlunta,leslielewis@gmail.com
963,universidad nacional de jujuy,técnico para bioterios ,2021/01/06,victor,jacobs,male,108,5743,agua blanca,dayrichard@yahoo.com
964,universidad nacional de jujuy,licenciatura en ciencia política ,2020/12/13,rhonda,dominguez,female,95,5743,colonia mabragaña,dmcintyre@hotmail.com
965,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/12/11,rachel,dean,female,112,5743,benavidez,monicaleonard@gmail.com
966,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2021/01/20,trevor,ingram,male,31,5743,campo cicare,nancyhiggins@yahoo.com
967,universidad nacional de jujuy,licenciatura en ciencia política ,2020/09/02,ryan,allen,male,15,7530,alicura,pamela24@hotmail.com
968,universidad nacional de jujuy,bioquímica,2020/10/15,anna,mccann,female,22,7530,arroyo quintana,jessica23@yahoo.com
969,universidad nacional de jujuy,ingeniería mecánica,2020/10/18,kendra,obrien,female,51,4174,albariño,jillianmalone@gmail.com
970,universidad nacional de jujuy,diseño industrial,2021/01/12,jennifer,quinn,female,25,4174,el potrero,lgoodman@yahoo.com
971,universidad nacional de jujuy,contador público ,2020/09/21,amy,kelly,female,37,4174,avanzada,carolynmartinez@gmail.com
972,universidad nacional de jujuy,medicina,2021/01/12,peter,anthony,male,89,4174,cuenca,shawnatasha@gmail.com
973,universidad nacional de jujuy,actuario ,2020/12/02,richard,day,male,27,2403,el abanico,nicole36@hotmail.com
974,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/10/25,ryan,carter,male,97,6665,arroyo grande,ashley10@yahoo.com
975,universidad nacional de jujuy,diseño de imagen y sonido,2020/11/21,carl,garcia,male,105,6665,algarrobo,lewischristine@hotmail.com
976,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/11/03,derek,bryant,male,30,2222,francisco berra,collinspatricia@yahoo.com
977,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/10/24,derrick,matthews,male,84,2222,alfalad,browndavid@gmail.com
978,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/09/08,david,douglas,male,21,6326,colonia cunci,patricia55@hotmail.com
979,universidad nacional de jujuy,agronomía,2020/10/26,lisa,jones,female,78,6326,dock sud,coxantonio@yahoo.com
980,universidad nacional de jujuy,medicina,2020/10/12,christopher,cooper,male,70,6326,carapachay,jerryramsey@yahoo.com
981,universidad nacional de jujuy,arquitectura,2020/10/04,michele,hayes,female,70,6326,arroyo castillo,morgan63@gmail.com
982,universidad nacional de jujuy,actuario ,2020/09/07,jason,dickson,male,50,6326,jose maria blanco,stephaniemays@gmail.com
983,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/12/20,chelsea,davis,female,62,2720,colonia nueva montevideo,doylesteve@yahoo.com
984,universidad nacional de jujuy,actuario ,2020/10/07,diana,perez,female,59,2907,lavalle,derek55@gmail.com
985,universidad nacional de jujuy,técnico para bioterios ,2020/11/02,robert,johnson,male,78,2907,arroyo castillo,keith89@gmail.com
986,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/12/15,cindy,perry,female,92,2907,arroyo manganga,andreabell@hotmail.com
987,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/10/04,jessica,johnson,female,81,2907,alejandra,monicasmith@yahoo.com
988,universidad nacional de jujuy,licenciatura en ciencias de la computación,2021/01/30,brittany,rodriguez,female,77,2907,las toninas,james93@gmail.com
989,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2021/01/11,cody,frederick,male,103,2907,angel gallardo,kschneider@hotmail.com
990,universidad nacional de jujuy,licenciatura en artes,2020/09/18,samantha,brooks,female,15,8326,albarellos,teresadouglas@hotmail.com
991,universidad nacional de jujuy,farmacia,2020/11/13,scott,serrano,male,59,8326,adela,richardhutchinson@hotmail.com
992,universidad nacional de jujuy,bioquímica,2021/01/14,aaron,arnold,male,59,6605,boulogne,hendersonbrandon@gmail.com
993,universidad nacional de jujuy,licenciatura en ciencia política ,2020/11/29,patricia,norton,female,59,6605,apeadero guanacache,perrytiffany@yahoo.com
994,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/11/06,jeanne,scott,female,71,5311,campo crisol,rebeccacase@yahoo.com
995,universidad nacional de jujuy,bioquímica,2020/12/04,peter,owen,male,90,5311,arrascaeta,michaelthomas@gmail.com
996,universidad nacional de jujuy,contador público ,2021/01/15,james,guerrero,male,80,5311,colonia bella vista,jordanamy@hotmail.com
997,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/11/29,matthew,padilla,male,98,5311,alizal,tammy54@yahoo.com
998,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/09/27,david,powell,male,59,4142,colonia dr gdor udaondo,donaldabbott@hotmail.com
999,universidad nacional de jujuy,ciencias veterinarias,2020/10/31,sara,black,female,59,4142,lomas del rio lujan,stacey94@gmail.com
1000,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/12/08,joseph,powell,male,20,3220,achiras,bryantjose@hotmail.com
1001,universidad nacional de jujuy,agronomía,2020/09/25,victoria,hawkins,female,113,3220,17 de agosto,jonesamanda@yahoo.com
1002,universidad nacional de jujuy,licenciatura en administración ,2020/10/28,dakota,owens,male,74,3220,la pastora,cassie60@gmail.com
1003,universidad nacional de jujuy,ingeniería electrónica,2021/01/15,fernando,cole,male,23,7249,aserradero arroyo,cindyfowler@yahoo.com
1004,universidad nacional de jujuy,contador público ,2020/12/12,john,perez,male,76,7249,bella vista,morganjoseph@yahoo.com
1005,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2021/01/31,stacie,mcdowell,female,89,7249,arroyo del medio,hernandezjames@gmail.com
1006,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/09/09,francisco,oneal,male,23,7548,agua de torre,andersonnancy@hotmail.com
1007,universidad nacional de jujuy,ingeniería electrónica,2020/11/25,anna,kelly,female,81,7548,baldes de pacheco,chouston@gmail.com
1008,universidad nacional de jujuy,ingeniería en informática,2020/10/27,brittany,morgan,female,51,5266,bosques,luis99@gmail.com
1009,universidad nacional de jujuy,licenciatura en ciencia política ,2020/10/02,nicholas,davis,male,102,5266,villa angelica,anthonygeoffrey@gmail.com
1010,universidad nacional de jujuy,ingeniería mecánica,2021/01/13,shawn,evans,male,69,5266,desvio boero,uwilson@gmail.com
1011,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/12/12,,mrs. brittany griffin,female,59,3042,capitan lazo,mendozajamie@hotmail.com
1012,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/10/01,michael,bryant,male,80,3042,barro negro,princecharles@gmail.com
1013,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/11/21,david,rivers,male,66,3042,12 de agosto,robbinscody@gmail.com
1014,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2021/01/02,jacob,beck,male,97,7404,bajo de los huesos,johnsoncharles@yahoo.com
1015,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/12/22,anthony,bauer,male,27,7265,arroyo seco,hamiltonshannon@yahoo.com
1016,universidad nacional de jujuy,licenciatura en ciencias ambientales,2021/01/27,francis,long,male,37,7265,algarrobo verde,nathan17@hotmail.com
1017,universidad nacional de jujuy,ingeniería mecánica,2020/12/14,matthew,douglas,male,53,7135,colonia los bosques,graydonna@gmail.com
1018,universidad nacional de jujuy,licenciatura en ciencias biológicas,2021/01/16,randy,nguyen,male,34,8361,est jauregui va flandria,samuelacosta@gmail.com
1019,universidad nacional de jujuy,ingeniería en informática,2020/10/27,joseph,williams,male,26,5545,cabure,christopher80@gmail.com
1020,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/09/29,monique,arroyo,female,95,6634,agua negra,larryrivera@gmail.com
1021,universidad nacional de jujuy,licenciatura en administración ,2020/10/04,kyle,brown,male,81,6634,carmen de areco,charleshubbard@gmail.com
1022,universidad nacional de jujuy,ingeniería mecánica,2020/11/15,amy,lewis,female,25,8150,agua cercada,derekhenderson@yahoo.com
1023,universidad nacional de jujuy,agronomía,2020/12/25,adam,jenkins,male,89,8150,estancia las gamas,joseph33@yahoo.com
1024,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/09/15,mark,todd,male,57,8150,estrada,karenschmidt@gmail.com
1025,universidad nacional de jujuy,medicina,2020/10/26,matthew,yoder,male,69,2248,chipauquil,janet19@gmail.com
1026,universidad nacional de jujuy,ciencias veterinarias,2021/01/21,marcus,santana,male,96,6101,bahia creek,donna28@hotmail.com
1027,universidad nacional de jujuy,licenciatura en psicología,2020/12/21,william,farmer,male,23,5372,aleloy,tammy95@hotmail.com
1028,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/09/03,eric,white,male,40,3230,alto lindo,ebowers@gmail.com
1029,universidad nacional de jujuy,licenciatura en psicología,2020/10/29,,tiffany graham md,female,71,3513,colonia pujol,gregory77@hotmail.com
1030,universidad nacional de jujuy,ingeniería mecánica,2020/11/09,joseph,anderson,male,46,3230,alvarez de toledo,omarmartinez@hotmail.com
1031,universidad nacional de jujuy,diseño de imagen y sonido,2020/11/10,heather,willis,female,59,3513,america unida,pramirez@hotmail.com
1032,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/11/25,paige,maynard,female,27,2341,agua de la mula,laurajones@yahoo.com
1033,universidad nacional de jujuy,ingeniería mecánica,2020/09/26,teresa,ortega,female,41,2341,colonia clara,danielfitzgerald@hotmail.com
1034,universidad nacional de jujuy,arquitectura,2020/11/17,,mr. alex page,male,108,2170,campo crenna,johnmiller@gmail.com
1035,universidad nacional de jujuy,ingeniería mecánica,2021/01/09,,anna cohen phd,female,51,6223,arano,melissaanderson@gmail.com
1036,universidad nacional de jujuy,licenciatura en administración ,2020/09/05,alexander,martin,male,104,6223,bathurst estacion,marylynch@yahoo.com
1037,universidad nacional de jujuy,ciencias veterinarias,2020/11/15,gerald,woodward,male,113,6387,dho,bdiaz@yahoo.com
1038,universidad nacional de jujuy,arquitectura,2020/10/01,carolyn,koch,female,97,9019,albardon,erinhenderson@hotmail.com
1039,universidad nacional de jujuy,ingeniería en informática,2020/11/29,james,ramos,male,38,5535,bajo de los huesos,xharvey@gmail.com
1040,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/12/05,brooke,miranda,female,36,5535,campo moreno,stevensonrichard@gmail.com
1041,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/09/14,troy,wilson,male,100,5535,pontaut,xreid@hotmail.com
1042,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/09/30,amy,krueger,female,96,3476,baterias,bmorgan@yahoo.com
1043,universidad nacional de jujuy,ingeniería en informática,2020/12/23,collin,schroeder,male,83,3476,1 de mayo,iwilliams@yahoo.com
1044,universidad nacional de jujuy,arquitectura,2020/09/18,alan,delgado,male,90,3476,bustamante,jonathan71@hotmail.com
1045,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/12/24,jonathan,mcintosh,male,21,3476,aguara cua,gina28@hotmail.com
1046,universidad nacional de jujuy,licenciatura en artes,2020/10/29,samantha,olson,female,54,1602,adrian maturano,framos@hotmail.com
1047,universidad nacional de jujuy,farmacia,2020/12/03,james,harvey,male,39,2119,angaco norte,kathryncampbell@hotmail.com
1048,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/12/06,nicole,smith,female,25,2119,mercado central,riveramatthew@hotmail.com
1049,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/10/31,larry,johnson,male,94,1849,el chumbeau,sthompson@gmail.com
1050,universidad nacional de jujuy,bioquímica,2021/01/15,phillip,herrera,male,47,1849,altona,annette15@hotmail.com
1051,universidad nacional de jujuy,ciencias veterinarias,2020/12/22,sandra,brewer,female,94,4000,colonia los lapachos,sethjarvis@hotmail.com
1052,universidad nacional de jujuy,licenciatura en ciencias biológicas,2021/01/27,katie,baker,female,51,4000,arrechea,martinmark@yahoo.com
1053,universidad nacional de jujuy,contador público ,2021/01/18,matthew,perry,male,78,1816,calera argentina,julia71@yahoo.com
1054,universidad nacional de jujuy,farmacia,2020/12/20,david,carlson,male,59,1816,algarrobal,adamsmichelle@gmail.com
1055,universidad nacional de jujuy,farmacia,2020/10/08,james,haynes,male,32,1816,quilmes,dlove@hotmail.com
1056,universidad nacional de jujuy,licenciatura en administración ,2021/01/26,briana,oconnell,female,30,3509,acaragua,zjackson@hotmail.com
1057,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/10/22,brian,garcia,male,84,3021,ingeniero allan,dianabowman@gmail.com
1058,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/12/13,carolyn,jones,female,41,3021,colonia duran,rglenn@gmail.com
1059,universidad nacional de jujuy,ingeniería mecánica,2021/01/20,wesley,guerra,male,81,3021,ricardone,amartinez@gmail.com
1060,universidad nacional de jujuy,licenciatura en ciencias biológicas,2021/01/21,troy,hill,male,90,2805,abra,tara05@yahoo.com
1061,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/12/13,kelly,shepard,male,24,2805,gaboto,aliciaweber@gmail.com
1062,universidad nacional de jujuy,licenciatura en administración ,2021/01/29,lisa,gallegos,female,50,9407,landeta,dhobbs@gmail.com
1063,universidad nacional de jujuy,actuario ,2021/01/14,michael,padilla,male,83,9407,aldea escolar,stephenbird@gmail.com
1064,universidad nacional de jujuy,contador público ,2021/01/18,,jessica webb dvm,female,24,9407,temperley,dylan81@gmail.com
1065,universidad nacional de jujuy,ciencias veterinarias,2020/11/14,shawn,cannon,male,104,9407,chamical,stacey56@hotmail.com
1066,universidad nacional de jujuy,licenciatura en musicoterapia,2020/11/13,julie,goodman,female,59,6383,los gauchos,allen79@gmail.com
1067,universidad nacional de jujuy,licenciatura en musicoterapia,2020/09/11,amber,shelton,female,36,6383,casira,adamsdonald@yahoo.com
1068,universidad nacional de jujuy,licenciatura en sociología ,2020/12/23,david,ramirez,male,74,6383,barranqueras,charles64@yahoo.com
1069,universidad nacional de jujuy,ingeniería electrónica,2020/12/15,kristin,banks,female,62,6383,colpes,campbelldylan@yahoo.com
1070,universidad nacional de jujuy,licenciatura en sociología ,2020/10/28,michael,benson,male,38,4178,lote 11 escuela 107,halllee@yahoo.com
1071,universidad nacional de jujuy,ingeniería en informática,2020/10/27,ann,taylor,female,85,2453,domselaar,jessica32@hotmail.com
1072,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/10/03,melissa,johnston,female,98,2453,antelo,mhester@gmail.com
1073,universidad nacional de jujuy,arquitectura,2020/12/27,michael,adkins,male,21,6244,san isidro,careyrobert@hotmail.com
1074,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/12/10,richard,lin,male,92,2840,bajo la cancha,robert56@hotmail.com
1075,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/12/31,renee,farrell,female,64,3412,agote,jodi38@hotmail.com
1076,universidad nacional de jujuy,ciencias veterinarias,2020/12/29,anthony,farrell,male,107,2840,arminda,galvanchad@gmail.com
1077,universidad nacional de jujuy,contador público ,2020/09/30,daisy,diaz,female,89,3412,san lorenzo,richard13@yahoo.com
1078,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/09/05,christopher,porter,male,116,2840,castelar,uchambers@gmail.com
1079,universidad nacional de jujuy,bioquímica,2020/12/06,joshua,allen,male,65,3412,campo moises seccion 1a,nancy12@yahoo.com
1080,universidad nacional de jujuy,actuario ,2020/10/23,donald,hebert,male,15,2840,arbol solo,christina99@yahoo.com
1081,universidad nacional de jujuy,farmacia,2020/12/04,megan,lynch,female,100,3412,agua de dionisio,williamshannah@yahoo.com
1082,universidad nacional de jujuy,licenciatura en musicoterapia,2020/09/23,kristina,roberts,female,34,4168,costa grande,brett31@hotmail.com
1083,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/12/02,maria,brown,female,38,5301,carrizal norte,trogers@yahoo.com
1084,universidad nacional de jujuy,licenciatura en artes,2020/11/04,caitlin,gibson,female,98,5471,buena esperanza,rirwin@gmail.com
1085,universidad nacional de jujuy,ingeniería mecánica,2020/11/07,chad,stanton,male,90,4168,aparzo,wendychambers@hotmail.com
1086,universidad nacional de jujuy,licenciatura en artes,2020/10/29,,mr. jason walsh,male,94,5301,cabral cue,djones@hotmail.com
1087,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/10/27,charles,jackson,male,92,5471,alto calilegua,vwhite@gmail.com
1088,universidad nacional de jujuy,ingeniería mecánica,2020/11/10,victor,perkins,male,109,4168,gobernador duval,perezrichard@gmail.com
1089,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/10/05,anna,jones,female,59,5301,azcuenaga,evan35@hotmail.com
1090,universidad nacional de jujuy,ingeniería electrónica,2020/10/09,ashley,moore,female,106,5471,trujui,smithhenry@yahoo.com
1091,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/11/09,elizabeth,hernandez,female,59,4168,agua y energia,damon94@hotmail.com
1092,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/11/19,cynthia,reyes,female,60,5301,candioti,huertaraymond@gmail.com
1093,universidad nacional de jujuy,ingeniería mecánica,2020/11/11,lisa,herrera,female,41,5471,28 de noviembre,branchjennifer@gmail.com
1094,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/09/13,joshua,weeks,male,90,4168,20 de junio,logan49@hotmail.com
1095,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/11/26,melissa,freeman,female,49,5301,cañadon ferrais,ashley23@hotmail.com
1096,universidad nacional de jujuy,licenciatura en terapia ocupacional,2021/01/31,dylan,moss,male,36,5471,28 de noviembre,natalieedwards@hotmail.com
1097,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2021/01/13,jesus,richardson,male,74,1664,aldea santa maria,jonesrhonda@hotmail.com
1098,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/11/25,andrew,lewis,male,59,1664,anta chica,ramseylaura@hotmail.com
1099,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/12/13,,dr. bonnie powell md,female,71,6708,capitan lazo,skinnerkenneth@hotmail.com
1100,universidad nacional de jujuy,ingeniería mecánica,2020/11/16,sarah,delgado,female,78,6708,chichagasta,christopher23@gmail.com
1101,universidad nacional de jujuy,arquitectura,2020/09/12,andrea,cruz,female,15,4709,costa brava,christianjohnson@gmail.com
1102,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/10/28,susan,anderson,female,34,3071,carreras,jenniferbyrd@yahoo.com
1103,universidad nacional de jujuy,licenciatura en artes,2020/09/08,travis,cohen,male,59,4411,albigasta,floresaaron@hotmail.com
1104,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2021/01/04,eric,johnson,male,97,4411,arroyo isabel,vgutierrez@yahoo.com
1105,universidad nacional de jujuy,bioquímica,2020/10/01,stephanie,johnson,female,65,2717,san bernardo del tuyu,troy74@gmail.com
1106,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/10/08,brandon,dunn,male,18,2201,alto del salvador,anthony69@hotmail.com
1107,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/10/18,charlotte,pineda,female,63,2201,godoy,lambangela@hotmail.com
1108,universidad nacional de jujuy,licenciatura en musicoterapia,2021/01/31,,kayla thompson dds,female,103,2201,alberto flores,webbjesse@yahoo.com
1109,universidad nacional de jujuy,licenciatura en ciencias geológicas,2021/01/22,april,williams,female,79,2613,chichagasta,lrogers@hotmail.com
1110,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/12/31,wesley,hall,male,70,2613,ambato,brivera@yahoo.com
1111,universidad nacional de jujuy,bioquímica,2020/10/11,matthew,hall,male,110,9015,eduardo costa,terri32@gmail.com
1112,universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020/12/08,kimberly,olson,female,116,3378,agua grande,michael88@yahoo.com
1113,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/09/07,shannon,reyes,male,88,3378,acheral,carrie89@yahoo.com
1114,universidad nacional de jujuy,licenciatura en administración ,2021/01/02,richard,cruz,male,83,4626,arenaza,qkim@hotmail.com
1115,universidad nacional de jujuy,licenciatura en terapia ocupacional,2021/01/31,martha,kemp,female,103,4626,palantelen,bhebert@yahoo.com
1116,universidad nacional de jujuy,actuario ,2020/10/29,amy,oconnor,female,16,4626,challaco,bmartin@hotmail.com
1117,universidad nacional de jujuy,ingeniería electrónica,2020/12/30,catherine,blair,female,55,4626,campo andino,fwhite@gmail.com
1118,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/12/29,tyler,hale,male,111,8400,empalme san carlos,sabrinaalexander@gmail.com
1119,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/12/17,andrea,rocha,female,18,8400,bacacay,connorford@hotmail.com
1120,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2021/01/07,derek,smith,male,73,8111,alongo,daniel96@yahoo.com
1121,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/10/07,meagan,fitzpatrick,female,24,3317,balde de leyes,gracelozano@gmail.com
1122,universidad nacional de jujuy,arquitectura,2021/01/09,nichole,roberts,female,54,5741,agua y energia,yfrederick@yahoo.com
1123,universidad nacional de jujuy,arquitectura,2020/12/30,james,larsen,male,59,5741,arbol verde,hsmith@hotmail.com
1124,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/09/25,chad,thomas,male,110,5741,aguara,bartlettdaniel@hotmail.com
1125,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2021/01/17,jay,mejia,male,51,6300,san andres,qpaul@yahoo.com
1126,universidad nacional de jujuy,ingeniería en informática,2020/10/06,kimberly,cox,female,34,4516,colonia nac de alienados,salazarlinda@hotmail.com
1127,universidad nacional de jujuy,agronomía,2020/12/22,lisa,parker,female,99,4122,alamos,lindsey94@gmail.com
1128,universidad nacional de jujuy,ingeniería mecánica,2020/10/31,erin,johnson,female,61,4122,campamento sol,kadams@yahoo.com
1129,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/10/30,,david jimenez phd,male,64,5327,barrio belgrano ortiz,jeffersonmelissa@hotmail.com
1130,universidad nacional de jujuy,ciencias veterinarias,2020/09/15,ryan,morris,male,59,5327,san bernardo del tuyu,lance21@yahoo.com
1131,universidad nacional de jujuy,diseño de imagen y sonido,2021/01/21,hannah,cole,female,58,6461,campo moises seccion 1a,amyanderson@yahoo.com
1132,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/11/12,jeffery,boyd,male,59,6461,achaval rodriguez,michael64@gmail.com
1133,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/11/16,nicole,cardenas,female,59,3263,cullin manzano,jameslong@hotmail.com
1134,universidad nacional de jujuy,bioquímica,2020/10/08,felicia,cox,female,59,3362,el remanso,qingram@gmail.com
1135,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/09/18,amy,summers,female,104,3263,alsina,millerdavid@yahoo.com
1136,universidad nacional de jujuy,licenciatura en sociología ,2020/11/02,joe,cameron,male,59,3362,campo largo,joshua98@gmail.com
1137,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2021/01/03,amy,richardson,female,66,3263,san justo,fbrewer@gmail.com
1138,universidad nacional de jujuy,licenciatura en psicología,2020/11/14,vanessa,peters,female,32,3362,campo de talamayo,kanemichael@gmail.com
1139,universidad nacional de jujuy,licenciatura en administración ,2021/01/02,sabrina,manning,female,59,3263,la plata,charles19@yahoo.com
1140,universidad nacional de jujuy,agronomía,2020/09/29,jessica,hernandez,female,107,3362,puerto ojo de agua,youngheather@yahoo.com
1141,universidad nacional de jujuy,agronomía,2020/12/06,ricky,frye,male,62,1864,villa adelina,wwilliams@hotmail.com
1142,universidad nacional de jujuy,diseño de imagen y sonido,2021/01/13,stephanie,guzman,female,97,1864,22 de mayo,chenjesse@hotmail.com
1143,universidad nacional de jujuy,ingeniería mecánica,2021/01/28,christopher,sanchez,male,75,2905,favelli,sandybrown@gmail.com
1144,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/12/08,robert,mejia,male,73,9220,punta de los llanos,jared21@yahoo.com
1145,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/11/16,timothy,allen,male,31,9220,valentin alsina,singhadam@gmail.com
1146,universidad nacional de jujuy,licenciatura en musicoterapia,2020/12/02,charles,martinez,male,63,8403,valle hondo,rachael33@hotmail.com
1147,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/10/01,dennis,robinson,male,74,8403,alto del molle,ferrellelizabeth@hotmail.com
1148,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2021/01/29,suzanne,huffman,female,16,8403,barrio la luisa,mellison@yahoo.com
1149,universidad nacional de jujuy,actuario ,2020/09/27,mark,ramos,male,15,8403,30 de agosto,kelly59@hotmail.com
1150,universidad nacional de jujuy,actuario ,2020/09/02,donald,padilla,male,59,2529,almirante brown,kathryncohen@hotmail.com
1151,universidad nacional de jujuy,licenciatura en sociología ,2021/01/02,sarah,brown,female,45,2529,villa dominico,anthony48@hotmail.com
1152,universidad nacional de jujuy,ingeniería electrónica,2021/01/08,joseph,parker,male,76,8401,caaguazu,oscar14@gmail.com
